,predy,testy
0,0.4467454,-0.7921362704918052
1,-0.022201525,2.6599020158401205
2,0.9301681,2.14657848969908
3,0.8023242,-0.03607090579831281
4,-0.11578198,-3.9065463376666827
5,0.3583994,1.4013008234276414
6,-0.5549907,0.867912270967586
7,0.10242206,-1.7649948125241237
8,0.28564227,3.4795086672023903
9,-0.0034169874,2.59765872971851
10,0.20225915,1.0484860207871085
11,-0.007497948,0.0998727811002631
12,0.26438692,1.1155586701666393
13,0.6038169,-2.8960345447326623
14,-0.51233643,1.9569393502433918
15,1.1376979,0.4914424702636921
16,0.6879799,0.481836954686532
17,0.41158316,-3.65596300091181
18,-0.12535995,-1.4188946915239529
19,0.0012990634,-2.2209575652604285
20,-0.8171686,3.7680869692844343
21,1.6628369,4.352120215234411
22,0.658143,2.1904087532220506
23,-1.345501,0.9061616706762757
24,-1.1248014,-0.13076590975793467
25,0.21600898,-0.7999192138325895
26,-1.4078228,1.838179366319381
27,1.3116297,2.4847252796621486
28,-0.24496678,1.6712640125898128
29,0.47828898,3.6852197776730873
30,1.1772598,1.652420882358464
31,-1.4398141,2.678619823545714
32,0.15100646,3.3215837706634046
33,0.3326098,1.1930307569807181
34,1.4238162,-5.99123206450396
35,2.3050344,0.9974241063918975
36,3.8984964,5.23194389400863
37,0.89568245,3.7955590557487313
38,-1.5422376,0.8596965020576158
39,0.26745915,-0.13278700618124545
40,-0.46510187,1.6334090562961194
41,0.48197833,-1.0193350633315725
42,1.0995352,-0.15574403585557572
43,-1.1030266,1.7643416314530693
44,-1.2823129,1.4117518999720027
45,0.1370502,1.5801110124763482
46,-0.074762546,-1.8448123098349314
47,-1.0591908,-3.9976563789112856
48,-2.1107917,2.028614391388106
49,-2.9898543,-3.3256910693614254
50,0.31221846,-6.932659173377509
51,-0.5629518,0.5955497971946719
52,-2.0499115,2.1970978083765145
53,2.0566635,-3.521065718184225
54,2.3462715,-8.358889976882944
55,-5.4182076,-6.536859196788747
56,-12.836479,4.966386316920946
57,-5.716489,-5.548045030215521
58,-10.968507,-6.857063377996198
59,13.047356,-6.121300302484977
60,-3.3211246,-1.6245008830139132
61,-17.999294,-6.529436152570489
62,-7.0672174,-2.382779406611635
63,-37.12633,4.452643520432819
64,-19.645617,5.052382782196373
65,3.8403845,6.223239353023847
66,1.1288683,2.1235400824362918
67,-6.703481,-5.773845727097139
68,6.4888077,2.3425146078006387
69,-11.641202,5.488232903535662
70,-2.3220634,1.5235093249277745
71,13.697738,1.2808476560093536
72,-5.6008554,1.2138006875527694
73,-3.0217726,2.7853763833735505
74,5.033919,-1.4840990225666761
75,-0.29868126,-7.4882463884572985
76,-3.4760473,-1.8521512205260882
77,0.68699133,4.875670277209143
78,-3.7063024,-2.769855910654639
79,-8.996478,-0.9424940196754552
80,-1.089243,-2.4181253930990576
81,-15.546128,5.329957653699303
82,-0.7625104,-1.2938643431837926
83,-0.63015354,-0.6034946819502678
84,1.4447361,2.839953131597284
85,-5.3258734,4.751713397193668
86,3.3248785,0.4912980442192133
87,-1.4558182,-1.1735166259055687
88,3.0630317,2.37622265886468
89,-1.0090119,1.0640429413563568
90,0.027326548,2.2633573094777533
91,1.2800647,-7.473419753618282
92,3.8352363,2.2019857203596787
93,-0.32733327,-3.4944335078132216
94,-2.0342498,-5.424056868057814
95,-1.9574958,-7.969499139618286
96,-1.8575678,-7.4902336362559385
97,-7.637517,-3.747332756298405
98,-6.022457,3.48687912056207
99,-4.3417954,5.991734897135403
100,1.1696678,-3.822653878697446
101,-5.134353,-6.261671308599659
102,2.7727146,-0.7563367108592516
103,-0.14802235,0.3431576712317643
104,-8.18103,3.7649180605381796
105,-26.252127,2.763197936895879
106,-10.916656,-1.6898157688661761
107,2.149021,0.8230970248326537
108,1.6398861,-6.83055817363074
109,-3.194809,-5.649121705050919
110,-11.086436,6.601401884713299
111,2.694917,-1.962746760802258
112,-3.6815922,1.1980735607443722
113,-2.847392,3.537588953234105
114,-1.9649025,0.7277887636710555
115,-0.54200613,-1.1329541465676989
116,1.3757929,1.4540693377887557
117,-2.8581157,-3.2735771823451882
118,-2.5196474,1.822250744059795
119,0.28816804,-1.8663309586169128
120,-4.5047846,0.32964098295926747
121,1.4571462,4.062230046066694
122,1.21598,1.530955717466798
123,0.45759693,3.843401519308198
124,0.40945348,1.2407125166698396
125,1.0753547,-1.1405334838755161
126,0.52394813,3.0446873373485066
127,-0.15542464,1.7075465707639075
128,-2.880134,-0.0026959685337949353
129,-2.6968946,1.6276994112697458
130,0.33027476,-6.27387574559346
131,0.6273815,3.747501020447697
132,-0.51033694,2.497451287279407
133,0.21318473,0.6798604135759272
134,-0.06407485,0.6216987905537367
135,1.2002566,-2.524255196751956
136,0.9567914,0.8521897033579853
137,-2.4782834,-0.3376016497467323
138,0.46427995,-2.096550867540725
139,1.82371,-0.23542369778113403
140,-0.75065243,5.027239490758806
141,4.640818,0.1164008205845055
142,0.2634814,2.3418012904644407
143,0.013519503,1.3018927465975545
144,-0.17983635,0.413717224740839
145,0.49375108,1.4476548545810486
146,0.98146904,-0.028888683573924812
147,0.90906537,-1.5013439723005062
148,0.313777,2.0053891115630718
149,-2.2572787,-0.8871776402214814
150,0.39218485,-1.6135146228030588
151,-1.9738836,2.5465859964341364
152,0.52790904,1.1355656840212454
153,0.8437038,-0.7953862728294016
154,-0.43277848,0.7014299770924611
155,0.73654634,1.5885106110149494
156,-0.2853444,-0.6096652773535214
157,-0.012998325,-6.324040395830366
158,1.2260922,0.43762845506851705
159,-1.8445787,0.47986069866639036
160,-0.91127753,-0.5116907018451247
161,-0.4142475,2.223239434717916
162,1.0871903,-0.7770942776642471
163,-0.59522134,1.2054560364658689
164,0.91800493,-2.6056828062292148
165,0.5438492,-0.4034229498631859
166,2.0252805,-0.3262695832943474
167,-1.1862414,-0.809636731467544
168,-0.2801133,2.0619419260153418
169,0.9578888,0.7680388333335612
170,-0.50869083,0.4163677052297925
171,-0.8794422,2.481605440008505
172,1.7055103,-0.21875911226307854
173,0.2827866,1.1584064670226333
174,1.5726978,0.8737173495485534
175,0.65320253,-1.0606355667393434
176,0.020037595,-0.26037914496840353
177,-0.601717,0.5040603427816758
178,0.40805876,-2.4224472929061713
179,-0.5376503,0.9341922518465662
180,0.23544993,0.8686032375211603
181,0.48605928,-1.593582265971682
182,-1.1475042,-8.326539935334731
183,1.501764,-1.3411805137898416
184,-1.785576,2.5526362388130774
185,0.98998666,-8.53953161864297
186,-8.944771,1.6741872787145127
187,2.1968446,-6.723608652706147
188,-13.44674,0.1305342440272477
189,-0.9513612,-3.464751183868753
190,1.2133489,3.389241125988351
191,17.917776,-3.7738251899647524
192,-2.8821998,1.446125341043269
193,4.8023686,3.6493273857609596
194,-4.065012,-0.945603588775401
195,-3.1000614,-4.099046998452395
196,-1.2620202,1.5921846546897316
197,-2.1477807,1.015281049926342
198,0.7111876,-7.482127279920149
199,19.311426,-1.3439941602809815
200,-2.0133052,-4.406086841403722
201,-7.5097556,3.75434196572717
202,3.0798414,-1.2735115091431435
203,2.349384,3.466074510878835
204,9.301112,0.42136314737148917
205,-0.48788098,1.9842535965933321
206,0.7809959,-1.0013125951456647
207,0.98583615,0.0677942163059162
208,-1.0539249,4.137056195792543
209,-2.2809947,1.166957220039543
210,-2.6746373,-0.23913949971614584
211,4.2525043,0.375852130136489
212,-0.6302871,2.0770897998501514
213,0.24745268,-0.5442582556211661
214,0.439287,0.667819784202294
215,3.4362369,-7.936292349583695
216,2.0893157,0.406857386621162
217,7.3493876,-5.284354232829513
218,-20.840145,2.3028055688981914
219,7.8286204,5.106473936904865
220,0.19219196,0.4142078687327852
221,1.5341334,-2.6903330113657864
222,2.382998,2.330136118799752
223,1.9892071,0.2047787502933437
224,-0.50013506,-2.555197221533123
225,-4.8511024,-1.6928845085667943
226,-5.3210483,-0.2348807939224427
227,0.44612715,3.2966175226630146
228,1.8816311,-0.8925260825327407
229,-1.3886501,-1.365296641724889
230,0.60759497,3.2929459984180505
231,-1.4251655,3.5377777158987813
232,2.9810297,2.5250199184436277
233,-1.964713,-0.3933122167791293
234,0.22324856,0.7156624403957594
235,-2.0958176,-1.6432504163282458
236,-2.2604384,0.9804898960192208
237,2.4754474,-0.652413931546736
238,-0.45860735,-1.9197453368622222
239,-0.9416643,3.6412484569907875
240,-0.3959982,0.29832993890019976
241,0.8941329,-0.5081378405116577
242,-1.3594393,2.6459173193698056
243,1.1396817,0.5861692685052985
244,1.1436493,-1.4938095305870422
245,-0.27770197,-0.9669335379685615
246,0.5440152,2.197531424569687
247,2.0107698,-0.8173786145963873
248,-1.3786244,1.4627117261629456
249,0.17362623,0.9082268454958524
250,0.4401667,-0.2733584823137015
251,0.5684325,-1.6156695669880319
252,0.80591035,0.430331783735594
253,0.101459324,-4.534076912224183
254,-1.0600805,-0.855665943233464
255,0.8026485,0.6806594893713944
256,0.5901311,-0.5529567549223733
257,-0.3974872,1.1490311270508253
258,0.5151534,-0.49729028886497106
259,0.36277434,-0.43828012033174696
260,-0.76261705,-0.07912752719799718
261,0.6167028,3.038296976572053
262,0.4384264,0.03777898483166023
263,-0.92535836,0.5517214552220643
264,-0.18324631,-3.9061416997914202
265,-1.1651319,-3.6541200270402197
266,-0.41927776,-0.08270002524527467
267,-0.63585705,-0.26991235254142365
268,0.0657742,0.053289909337261555
269,-1.5666953,-0.21217296549700443
270,0.3388541,1.7190176941747954
271,-0.082865,-0.3819328555158324
272,1.6193758,-2.7485432634353213
273,2.9114392,0.6311277012496443
274,-1.780098,1.1676928316683544
275,-1.5987034,1.33579863594342
276,0.32493147,-1.141238114254617
277,-0.65283954,-0.4875347803829918
278,1.0594954,0.511095013630358
279,0.37476137,-0.08355978615658408
280,-0.026332978,-0.49254389250801234
281,-0.4209642,4.132144583038588
282,1.2193003,0.44490627711304453
283,1.1674675,0.6714341673111688
284,-0.25490156,0.3111131064918118
285,0.12892754,0.3192653250671193
286,0.18960111,-0.10740499614994038
287,-0.023490781,-0.355313827464365
288,0.37301546,-4.605669435646131
289,-0.023303395,0.28400192118946915
290,1.0491691,3.298593035281705
291,0.96390533,-0.37461048069412595
292,1.0316962,0.5685813288818014
293,0.3131565,0.35712668943557196
294,0.13111557,-1.148929842938928
295,-0.8564679,1.5564156300703178
296,0.47840455,-0.5112425090158077
297,-0.06653442,-1.247037136782669
298,-0.36312273,2.3815896009567137
299,0.3081981,1.0471160877664873
300,-0.10632631,0.2077769827638408
301,-1.5008366,0.053756413189121395
302,0.11448653,-0.19515015130260305
303,-0.33979383,1.969061807662231
304,0.23470038,0.6036701605294019
305,0.70800877,0.44501156392056124
306,-1.041002,0.35554355765872203
307,-0.39359584,-0.3155168130586584
308,-0.103615396,0.20079843170868233
309,-0.2745355,1.3093069306930656
310,0.12568252,0.803890448230304
311,0.00424898,0.13991958501897736
312,0.10468864,-0.22554131464561672
313,0.22667871,-0.44946297325579876
314,-0.36772096,0.3098843275260551
315,0.14262912,-0.21797467016171396
316,0.020667076,0.38626221579576286
317,0.052751485,-0.8036990645240882
318,0.10023178,0.2793020734071389
319,0.12537171,1.3370719544125504
320,0.30537048,-4.083166139808181
321,0.1831077,0.22474471408460123
322,-0.57002646,-0.6470947208923498
323,-0.50294137,-1.509135257920113
324,-0.39238065,0.9695086818741318
325,0.5163742,0.48439574548797515
326,0.4586281,0.6427475521869167
327,0.014008725,-0.5600947704717415
328,0.21278416,1.4100582110460722
329,0.32058683,0.8073746256414207
330,-0.5203121,-0.36710267994417534
331,0.1365015,-1.4554617007503599
332,-0.59749687,1.1689106388856227
333,0.23157878,2.277154319115927
334,0.052334074,0.4091560303172814
335,-0.19029963,0.3011335793312142
336,-0.15228061,0.03144087035726868
337,0.87729293,0.14097722640018526
338,-0.40801668,-1.2186978810873383
339,-0.09266401,0.13005521505835557
340,0.21409024,0.09893135470624403
341,-0.095873125,-0.8156878102146828
342,-0.03282975,0.441201584941497
343,0.14953206,0.26206063895999354
344,-0.076400764,-0.027693375215665447
345,-0.127254,0.13165778313815063
346,0.15125893,-0.8195256294090565
347,-0.036783915,-0.38439358894801723
348,-0.35672247,0.5480615704071871
349,0.14583486,1.5829681513316325
350,0.5104553,0.02079171781170811
351,-0.19372082,0.3643183581960804
352,0.21937966,-0.7200083461440412
353,-0.083273426,-2.7725021441651676
354,0.109810874,0.4512337005931679
355,-0.14756007,-0.6624968552364493
356,-0.28912014,1.0515819921760536
357,-0.038112443,-0.03388932848690281
358,0.03701336,0.027120653796975057
359,-0.050271172,0.6603349753694585
360,0.31122655,-0.23584166974649518
361,0.13422932,-2.0258751950371745
362,-0.7741193,0.7272267011881666
363,-0.03323033,-0.08955114674776828
364,-0.12521183,0.27876483774007527
365,0.051890858,0.4651687070056365
366,-0.11699942,1.8899857618965394
367,0.45016995,0.6008353379272308
368,0.29198417,-0.056887995399634794
369,0.5139337,0.03223945430481697
370,-0.2080485,-0.2365520761531178
371,0.31123102,-0.8708568990755121
372,-0.18025713,1.4989513733500766
373,0.07046445,-0.21538480446376934
374,-0.1874462,0.04587961066992974
375,-0.006525115,-0.35332643915890777
376,0.053343937,0.9913084839574534
377,0.08977299,0.3651672077400694
378,0.06695574,-0.5021825744474965
379,0.17575592,-0.19952866520990234
380,-0.38644156,-0.9439404912418462
381,-0.027227266,-0.05622815931002288
382,-0.024639778,0.8638900469761569
383,0.25535205,-0.8116227076114596
384,-0.20882946,0.443058466676893
385,0.23568892,-0.32604688967614576
386,0.023202948,0.09640097855503299
387,-0.048891027,0.5311633342711677
388,-0.0087434435,-0.7628575558419225
389,0.0064100823,1.2923079783747624
390,0.10999153,0.7177637345742842
391,0.0048436755,0.4726688933138314
392,0.08721131,0.3847310888418942
393,0.034078028,0.05617080744406669
394,0.1217205,-0.11619174045293088
395,0.05980929,-0.514430111188635
396,0.19203824,0.13949620815680844
397,-0.03373526,0.7518671897923879
398,0.04660816,-0.4515668981047047
399,-0.030491361,-0.12245199565084047
400,0.055452302,0.44949079351657173
401,0.043998234,0.27026133278820175
402,0.1369997,-0.7495352881213608
403,-0.10610414,-0.531959884001942
404,0.03483206,0.5905326486049801
405,-0.10145878,-1.5623891420747602
406,-0.145574,-0.5359632079276474
407,0.16241565,0.07508456649840713
408,-0.13612057,1.0343727901720667
409,0.174672,-0.46660353795270304
410,0.034497682,-0.2069727289300772
411,0.02215157,-4.065754568677537
412,-0.3808211,0.4656685464100357
413,0.43166706,-0.616102118766903
414,-0.38593885,0.6555012420867097
415,0.014782952,0.6069677090631221
416,-0.17684604,0.03497654514030831
417,0.07382504,-0.31784303395334695
418,0.19357099,0.7454798242717997
419,0.3925428,-0.091688052668637
420,-0.7479662,-0.9427937538139867
421,-0.34224668,0.20296084049664628
422,-0.15960996,-0.0935700385241714
423,-0.06610242,-0.29607909859656867
424,-0.10190424,-0.2811694608180867
425,-0.28493708,0.17624639950357637
426,0.015982442,0.9120909121388183
427,0.1440721,1.1693214107164396
428,0.75305647,0.07209128852621013
429,-0.12391921,-0.4322361265642337
430,-0.13952044,0.6874232926634022
431,-0.1784562,-0.33497417160528503
432,-0.08101358,-0.9692004760765376
433,0.095348544,-0.9335182155288392
434,-0.20995602,-1.2464828586687182
435,-0.24152651,-2.638078603184036
436,-0.16668795,0.8427785994256541
437,0.23551051,-0.22163506832376656
438,0.057988174,-0.4104742617313081
439,0.041610472,1.2958991872501486
440,0.40473855,0.8195034302515446
441,0.090221815,-0.11195414254630036
442,-0.21752436,0.23210699954259195
443,0.040032845,0.7142891819333695
444,-0.42694145,-0.26704329089883805
445,-0.004601891,0.8403293652903265
446,0.28381217,-0.053041498582095455
447,0.0049581267,0.5701790141513727
448,0.26981997,0.62909275859877
449,0.10845654,0.09366342451169157
450,0.118542805,0.5134832754994036
451,0.0302529,0.0822651166076713
452,0.40551278,-0.9912327898991324
453,-0.037715234,0.7547887256998947
454,-0.03483825,-0.8205254004346467
455,0.056719117,1.2351042307472861
456,0.17357124,0.7733678305293704
457,-0.030684358,0.6183910332523185
458,0.12696056,-0.003707004539532319
459,0.0640911,0.03367320616807218
460,0.3475097,-0.8015540049133963
461,-0.46364543,0.4157677304467808
462,0.2401727,0.25841075063131036
463,-0.038340222,-0.5103870963751869
464,-0.102497816,0.2829999549313728
465,0.12704471,0.9992499426608956
466,0.29900947,0.09006769653783173
467,-0.095611684,-0.40011098864205535
468,0.18301457,-0.88824381376893
469,-0.32487145,0.13262146355705876
470,0.06803068,0.9302224593357166
471,0.15965311,-0.2215768527481952
472,-0.16670816,-0.11426846621532862
473,-0.09271787,0.8831247321178014
474,0.2033038,-0.9183383409695931
475,-0.027172286,0.2327536343654786
476,0.02815351,0.27099228418334664
477,-0.08092831,-0.24800681404860714
478,-0.13743901,0.19077539428196097
479,0.11698538,0.5287007903639125
480,0.13768417,-0.4672640232669671
481,-0.32301217,-0.2661129552810504
482,0.11264747,-0.2792870563144254
483,-0.08457615,-1.6171491881849402
484,-0.371876,0.40638420010854487
485,0.21267307,2.160692946349774
486,0.52612495,0.30091881155416245
487,-0.1512483,0.2908691774713643
488,0.22559929,-0.18529412211778457
489,-0.110013425,0.9537747428630678
490,0.124664806,-0.7948204677207032
491,-0.049117684,0.5963676617278583
492,-0.08894436,-1.3232159862146096
493,-0.57800436,-1.0961741133795668
494,0.28177336,-0.5945853854970155
495,-0.09565657,-1.052629938877048
496,-0.087701105,-0.04534968861453784
497,-0.32077476,-0.7413627147801585
498,-0.0063725137,-2.5743130536082464
499,-0.1558039,0.357578630644895
500,0.23885988,0.25874691175658004
501,0.057690825,0.25743151350301485
502,0.2536061,0.31587616879027475
503,-0.4019171,0.0685784933981189
504,-0.14351612,-0.2998655109618272
505,-0.24011496,-0.3415904528937471
506,0.16201283,-1.4026174204338824
507,-0.79977655,-1.8743185191997027
508,-0.28605577,0.6101540613902667
509,0.083115764,-2.0984697272122377
510,-0.22685099,-0.22426705449009046
511,0.051183954,-0.1508691150828298
512,-0.055954445,0.5070108360136331
513,0.095465235,2.056838793859671
514,0.26025996,0.21480598464103062
515,0.035444707,-0.8519074597894584
516,-0.44718918,-0.022087244616242115
517,-0.22726615,-1.4421805596001813
518,-0.12513329,-2.104499890470235
519,-0.6322832,0.5961962781532372
520,-0.014149566,0.8889080484545399
521,0.13476567,-0.23706159841389038
522,0.045945022,-0.21980733022325424
523,0.041190818,-1.9591009769749919
524,-0.16333297,1.0949211908931833
525,0.10589261,0.7497592039525047
526,-0.046422478,0.44224354345059325
527,-0.3934601,1.942987441624778
528,0.11832064,0.06649851721738376
529,-0.55803716,0.17268055942460922
530,-0.0064791106,-1.1125313480543022
531,-0.097965784,1.3078406060790913
532,0.0058322176,-0.2279241345404583
533,0.09647061,0.917466558729419
534,0.4543519,-0.13568791447509093
535,-0.03062601,0.738566439381327
536,0.13579684,0.15683270572737193
537,-0.28770185,0.18592660843823555
538,0.12247341,-1.412427054764654
539,-0.020558817,0.29988285043907087
540,0.5650697,1.6859363327349055
541,0.14267623,0.025034197040407456
542,0.00666928,-0.4410150543825874
543,-0.24276753,0.5057334531670682
544,0.20418014,0.3460852478097911
545,0.06520531,0.6392795235054199
546,0.247189,-0.4945446304270294
547,-0.3574058,0.7664088110170165
548,0.124798335,0.12415320731808939
549,0.048534755,0.3927986906710372
550,-0.03977535,-0.31239911275439125
551,-0.3300408,-1.24980665618315
552,0.06539045,0.0652636078701367
553,-0.10049156,0.2762111139917197
554,0.0855226,-0.34455676731280943
555,-0.24025634,-4.116343653018395
556,0.010622324,1.0545464446282355
557,0.48596504,2.0363968254235356
558,0.13979253,0.6588154524570293
559,-0.38512313,0.43988798677876373
560,0.025956502,0.6695929390755352
561,-0.39493674,-0.21938892158912512
562,-0.09877704,-0.11212948517941258
563,0.40791175,0.6071550588120583
564,-0.09038958,0.5084071526288765
565,-0.28139022,1.327978942829655
566,0.12558267,-0.18196252778659439
567,0.13780871,-0.5516548053460242
568,-0.2918232,0.161711874546144
569,0.017800191,-0.5884729565935336
570,0.0012171525,1.2578070784177606
571,0.06157879,0.0047593211304426215
572,0.19415334,0.5758504502103586
573,-0.3059949,-0.801259302021129
574,0.005160099,-2.0357055405916924
575,0.29471418,2.133516414848447
576,0.10132692,0.3515217778229827
577,-0.00402627,0.06397709493313244
578,-0.051932953,0.7474520478571774
579,0.21520893,-0.2869920499903313
580,0.13681231,0.8825160371532577
581,0.07668743,-0.43411859870264813
582,-0.0018808767,-0.8343815382105936
583,-0.50523376,-0.6989014325976763
584,0.17148195,1.0820900871055361
585,0.49919757,1.2298058939294467
586,0.14422469,-0.2555809095691865
587,-0.11556093,0.7069111882350037
588,-0.04856675,0.262959714633704
589,0.102386154,0.8665575549074765
590,0.362275,0.5849996169462903
591,0.054619726,0.10937319107708858
592,0.069211096,0.5365299930308886
593,-0.13494353,-0.73435929724297
594,-0.1149191,0.23755069679505197
595,0.018446503,1.1476716487835772
596,0.21026175,-0.08451598058839536
597,-0.04670524,0.6076149795078541
598,0.2690121,-0.1823654549861109
599,0.17269379,-0.7516272768011704
600,-0.17720173,0.7159425192236882
601,0.16273431,-0.5012407319943785
602,0.036084287,0.8506604862553067
603,-0.0018236513,-1.2016490174778576
604,-0.012454122,-0.6055610589756562
605,0.040343657,-1.2503024188946783
606,-0.26432806,0.4758206673816329
607,0.36100933,0.95725625391061
608,-0.005580334,-0.23317140452733218
609,-0.1913959,0.5400598983828611
610,0.04755519,1.1374684625472753
611,0.31539503,0.4059373769347956
612,0.048198134,-0.5817629759539807
613,-0.07574548,-0.11055326132121172
614,-0.26758653,0.7616644891952359
615,0.23377468,-1.3504088038129187
616,-0.15024854,-0.09472429489320004
617,0.14016393,-0.7485324227953116
618,-0.29653475,-0.9452360347622537
619,-0.051853288,1.0769988002584228
620,0.37294364,0.6290877770710255
621,0.0162091,-0.1475934405603788
622,-0.21346809,0.6798424958352375
623,0.271015,0.3616184985010261
624,0.08776673,-0.6163134205544702
625,-0.35648683,-1.7954065943678095
626,-0.03178623,0.7440384780765797
627,-0.028045254,-0.1106671890076743
628,-0.30763313,-1.0380057836546825
629,0.1910037,-0.8936102625625941
630,-0.3080079,1.3088573482413333
631,0.26571995,0.6272365652500997
632,0.22665179,0.14881088654659047
633,-0.05381803,0.7568172223924031
634,-0.10965212,0.45179880054753174
635,0.009335313,0.45157365664743077
636,0.07456224,-0.8499207789891218
637,-0.08682702,-1.1618396525215129
638,-0.18374114,0.3158622504076503
639,0.13537046,-2.994216497847779
640,-0.2051962,1.119627032005965
641,0.103696726,0.36032002885046893
642,0.072080225,-0.26191269060693545
643,-0.050956756,-2.5612475618997816
644,0.32159108,0.056099998246872076
645,0.084284954,-1.3297164874968683
646,-1.1165968,1.6911640070707454
647,0.5572175,0.3025728214677508
648,-0.24012393,-0.8696863273280896
649,-0.347517,0.8460234185157621
650,0.33005708,-0.5824511075120162
651,0.10422186,-2.336287864552311
652,-0.8003398,0.6504253282699554
653,0.0016513928,-0.604749870399168
654,-0.5732019,1.10293098980192
655,-0.18272455,1.3385156549747366
656,0.11086562,-0.8424843744283097
657,-0.30114868,0.7095862324548501
658,0.5280942,0.10577560279350078
659,0.009265744,-0.7689271937976523
660,-1.0822941,-0.5736269516466436
661,0.20649047,0.8266142364745647
662,0.12986672,-0.8299153447955955
663,-0.48820412,0.6313554947607657
664,0.29888156,0.0703694798429134
665,-0.048380487,-0.9178441394930845
666,-0.294377,0.5587179234317169
667,0.078608416,-0.7556087875694288
668,0.0013215048,0.5041186428322851
669,-0.2943265,0.7502897198219842
670,-0.066749856,1.302389126546589
671,-0.21648309,0.8846804364339258
672,0.014143373,0.4584980237154034
673,0.18157384,-0.004518865484282111
674,-0.14894919,0.45081615956992244
675,0.21857178,-0.006670617326853846
676,0.23295556,-0.6176162587751663
677,-0.13514325,0.312210229880394
678,0.12016756,-0.4134803624061158
679,0.06748199,-2.2813183172718516
680,-0.1648646,0.7635870521222061
681,0.10038102,-0.5343486009652284
682,-0.04508834,0.30857795662038195
683,-0.08024833,-0.22936947254564805
684,0.06340888,1.199863528676515
685,0.09081202,0.1159486045207327
686,-0.072354585,0.6184107002360283
687,0.19106877,-0.18109879111083435
688,-0.46585366,0.014257244560300359
689,0.17612283,-1.1552987876803584
690,-0.084965505,0.056419456471434676
691,0.14879262,-1.965647887680877
692,-0.29103664,-3.3056836431671233
693,0.05559817,0.33602128079082183
694,-0.11793747,-0.11041075130936451
695,0.08591308,-4.900787233545955
696,-0.26818797,0.12394245704088232
697,0.5323446,0.96562446925672
698,0.38465804,-3.6691361107642826
699,-0.149306,2.5959063169454164
700,1.694735,0.6641399519222274
701,-0.33648035,0.3116638632025825
702,-0.25569823,2.100843986703338
703,0.6209554,0.3735706031420929
704,0.41812032,2.2381682288628695
705,0.34189153,-0.3170980881240794
706,-0.5897479,0.21828248948516624
707,-0.4723291,1.104640352741181
708,-0.76157236,-0.5563017427941856
709,-0.78891045,0.12813019084134705
710,-0.6551532,1.343645388433568
711,-0.6484455,-0.9615040403021413
712,0.71467274,0.73967097621126
713,-0.459937,1.2308550422326587
714,-0.1583566,1.4306474324067513
715,0.16486849,-0.6612365743402734
716,0.12392986,-1.0365917031091347
717,0.86650646,-0.14880471521912
718,-0.33576447,-0.5469158315952181
719,0.45685074,0.1223498326638154
720,0.024032157,0.32288834758191776
721,-0.08139845,-0.7207995205468328
722,-0.06775186,-0.45634014226979525
723,0.099016584,-5.147814457084888
724,-0.3822237,2.001157737400971
725,-0.36878806,2.2331169447192605
726,0.013058334,-1.0180984228091108
727,-0.7791148,1.0299095648330643
728,0.7598057,1.323642967691053
729,-0.31453943,0.11807533926218067
730,-0.49677783,-1.0168312109193782
731,-0.023743246,-0.6934325239986833
732,-0.91902316,0.132276670948484
733,-0.2103667,0.6321309734219621
734,0.05411143,0.3771599705792108
735,0.06361759,-0.5796329976785027
736,-0.26483524,-0.39892056787517155
737,-0.2513143,-0.24522206865885665
738,0.25134626,-2.0216518833546027
739,-0.35537037,1.3546409183039503
740,0.17097254,0.5706236831439109
741,0.15616797,-2.0632068386088886
742,-0.06843521,-0.9678889410356325
743,0.24529158,2.288321268149284
