,predy,testy
0,0.24090804,-0.05079367690697904
1,-0.042243935,-0.12766596575548528
2,-0.023373315,-0.13606955719196445
3,0.19132558,-0.08055648959366392
4,-0.25808543,-0.34385403494283645
5,-0.34692365,0.02765710166006091
6,-0.013065905,-0.2817759027236357
7,-0.2795969,0.2865183708226972
8,-0.042013012,0.09930630558796508
9,-0.35663873,-0.0043448665401847495
10,-0.48155364,-0.012724804886332496
11,-0.07677529,-0.06839159724901803
12,-0.33997917,-0.008386551698436091
13,-0.44216463,-0.40186342028122324
14,0.16397539,-0.10822668343955001
15,-0.14110582,0.03913287379961859
16,-0.664588,0.05607544696499821
17,-0.24533454,-0.06353041973748942
18,-0.34002775,-0.014670186124088514
19,-0.025756687,0.024870134194654406
20,-0.059245124,-0.05336906529231877
21,-0.045742854,0.013427457380843348
22,-0.029207017,-0.01155230749536569
23,-0.03532975,-0.004267561536152852
24,-0.08400556,0.11012860481212063
25,-0.014532096,-0.014868682499546954
26,-0.010372965,0.07893012759852013
27,0.01126924,0.560907510528708
28,-0.041563187,0.06912820957936114
29,-0.024285989,0.052249193545051024
30,0.03525224,0.4292310582057586
31,-0.05653916,-0.1665808585131548
32,-0.053052265,0.07606950220282463
33,0.054523595,-0.1595319573059248
34,0.040633615,0.14289128723723477
35,0.020361923,0.3239528627495323
36,0.06200933,0.1301266196611196
37,0.028011957,-0.2397403717255831
38,0.08512273,0.6927192618659374
39,0.08787027,0.2943275426148031
40,-0.039305545,0.4136141992971963
41,0.13846159,-0.05679080333173033
42,0.12784812,-0.6311311438049307
43,0.018514533,-0.9023040760659073
44,0.12438125,1.2301068101774117
45,0.12569867,-0.007214340075856578
46,0.016330024,1.3198113974473678
47,0.2219212,-0.5246382393176763
48,0.029583842,0.05615842119219804
49,0.059020344,0.041213469650158305
50,0.11704079,0.2637985582235378
51,0.0132639,-0.27536060083058767
52,0.14388353,0.08552596453441684
53,0.20508131,0.4817167070949146
54,-0.10657196,0.27235865196992814
55,0.087465525,0.03985874619769603
56,0.16278921,0.45524717555025496
57,0.08745501,0.07842996919462686
58,0.18756117,-0.005264297534123963
59,0.16214705,-0.42821851759510265
60,0.0271624,0.14554806477935547
61,0.008209627,0.27174643905578677
62,0.032623917,-0.5196675955315145
63,0.10235835,0.4631636131954716
64,0.33345383,-0.06769302950661046
65,0.018683342,0.2157498376156752
66,0.07983302,0.19245657568238692
67,0.09953968,0.19604948887452775
68,0.096985996,0.13614549078619884
69,0.009637246,0.8489378403329525
70,0.047753677,0.1516556310842132
71,0.034915622,-0.13500276653026777
72,0.17179123,-0.2859349564049427
73,0.060109343,-0.543175214010849
74,0.07386858,-0.1027532136289697
75,0.17887473,0.32991919499321143
76,0.07090665,-0.0050226264396986695
77,-0.010055883,0.5798962726300428
78,0.13437209,-1.0588087838142133
79,-0.007398007,0.6006359674949998
80,0.08076674,0.7662582710443292
81,0.07037217,0.3533189428353453
82,-0.011709917,0.20906580951953752
83,0.16660823,0.012329438719293661
84,0.028275441,-0.5127249359821894
85,-0.05857139,0.4828763781832277
86,0.1448463,0.20964238446607972
87,0.08301136,-0.837299710854966
88,0.17755781,0.10123445450165336
89,0.14782527,-0.04500182057256596
90,-0.13219897,0.019434694543263516
91,0.044003297,-0.5401599975003445
92,0.116689645,-0.811204299196255
93,-0.023268623,0.055327580848541266
94,0.13774277,0.14531533625810056
95,0.048890762,0.1539944723985442
96,-0.11950168,0.006805183379965577
97,0.14700025,0.31715913775318705
98,-0.10675579,-0.10233794525854607
99,-0.023211518,0.1012618864626893
100,0.14567281,0.171941573289969
101,-0.0734016,-0.3180709648610614
102,-0.13432337,0.05385374229358626
103,0.013428702,-0.039458367486300154
104,-0.08012143,-0.01584864056070056
105,-0.08033783,0.4774052155215312
106,-0.04293821,-0.10651140367723401
107,-0.0986945,-0.03246813757465983
108,0.08474354,0.019526458842355737
109,-0.043801293,-0.11026861788491182
110,-0.14438282,-0.102238743671468
111,0.0229662,-0.021727076459643033
112,0.012716395,-0.36688388631417324
113,-0.002098284,-0.4008045700208963
114,0.09257891,-0.3619874528192458
115,0.031516388,-0.002088517331710544
