0.989163, 1.009427, 1.029771, 0.486926, 0.496809, 0.508834, 0.036885, 0.017473, 0.020263
0.989163, 0.994829, 1.00047, 0.486926, 0.488031, 0.491166, 0.036885, 0.0325, 0.02878
