idx,3,7,30,90
886004.WI,1.00888897094311,1.0130159587712486,1.0397426383732573,1.1025988465202388
886005.WI,1.0111150330587368,1.0165185051388421,1.0553135649762222,1.1402028345612585
886006.WI,1.007967775322536,1.0132715723938768,1.0494153171490195,1.1181241106553328
886007.WI,1.0081484417772082,1.0151281611540208,1.0375063025986708,1.0726852211060085
886008.WI,1.0064243568697058,1.0109872414323655,1.03367430088709,1.0862966501329658
886009.WI,1.005364414572721,1.0080032603239133,1.0498107437592397,1.1536363987153653
886010.WI,1.0085503828505267,1.011948391637086,1.0256559708188135,1.0577828152888853
886011.WI,1.0068293576126832,1.0103083914165745,1.0220028672150465,1.0736195511846383
886012.WI,1.007747937314536,1.0099685461338224,1.0160336221610953,1.0361320031684378
886013.WI,1.007033727044166,1.0090889661556928,1.0383055615085808,1.0925589679719525
886014.WI,1.0076133535689915,1.0150418912176236,1.045491068764572,1.1033310430474446
886015.WI,1.0102576891925101,1.0137256642850176,1.0487698650719037,1.1066156313522766
886016.WI,1.0089074733085468,1.0154238535547704,1.0445946339731034,1.1084041771860866
886017.WI,1.0081465224710702,1.0117810893763353,1.0408845853224813,1.1081550823265476
886018.WI,1.0079507882103187,1.012612798668075,1.0378579336654066,1.088445821201088
886019.WI,1.0107106055512747,1.0170830697680147,1.0468446218876752,1.1069163303466059
886020.WI,1.010874146287591,1.0176424681400253,1.048916328017458,1.14105059954917
886021.WI,1.0088246624266395,1.0137745561203246,1.0447205835116897,1.1196223305374098
886022.WI,1.0098345121276981,1.0156594123027995,1.0437650168676773,1.103512569942323
886023.WI,1.009544097774183,1.0153461584131716,1.0569144979093879,1.1516716537926508
886024.WI,1.0082905845074794,1.0121860684697608,1.049671559004772,1.1209997939693053
886025.WI,1.0050607783386158,1.0098830939477745,1.05967291222472,1.2207612421922858
886026.WI,1.0104736136615589,1.0169734532282224,1.0375601445331601,1.1254367199992692
886027.WI,1.0102425025272623,1.0154462827666357,1.0450588866187454,1.076648937392448
886028.WI,1.0064928756053713,1.009754219525632,1.0231894548268552,1.0461839483101127
886029.WI,1.004850414431128,1.0080361986564486,1.0342049789656151,1.1168219585512555
886030.WI,1.006592845274901,1.0128284110746464,1.0304942296147106,1.0798551337677633
