,2_y2006,2_y2007,2_y2008,2_y2009,2_y2010,2_y2011,2_y2012,2_y2013,2_y2014,2_y2015,2_y2016,2_y2017,2_y2018,2_y2019,2_y2020,3_y2006,3_y2007,3_y2008,3_y2009,3_y2010,3_y2011,3_y2012,3_y2013,3_y2014,3_y2015,3_y2016,3_y2017,3_y2018,3_y2019,3_y2020,4_y2006,4_y2007,4_y2008,4_y2009,4_y2010,4_y2011,4_y2012,4_y2013,4_y2014,4_y2015,4_y2016,4_y2017,4_y2018,4_y2019,4_y2020,5_y2006,5_y2007,5_y2008,5_y2009,5_y2010,5_y2011,5_y2012,5_y2013,5_y2014,5_y2015,5_y2016,5_y2017,5_y2018,5_y2019,5_y2020,6_y2006,6_y2007,6_y2008,6_y2009,6_y2010,6_y2011,6_y2012,6_y2013,6_y2014,6_y2015,6_y2016,6_y2017,6_y2018,6_y2019,6_y2020,7_y2006,7_y2007,7_y2008,7_y2009,7_y2010,7_y2011,7_y2012,7_y2013,7_y2014,7_y2015,7_y2016,7_y2017,7_y2018,7_y2019,7_y2020,8_y2006,8_y2007,8_y2008,8_y2009,8_y2010,8_y2011,8_y2012,8_y2013,8_y2014,8_y2015,8_y2016,8_y2017,8_y2018,8_y2019,8_y2020,9_y2006,9_y2007,9_y2008,9_y2009,9_y2010,9_y2011,9_y2012,9_y2013,9_y2014,9_y2015,9_y2016,9_y2017,9_y2018,9_y2019,9_y2020,10_y2006,10_y2007,10_y2008,10_y2009,10_y2010,10_y2011,10_y2012,10_y2013,10_y2014,10_y2015,10_y2016,10_y2017,10_y2018,10_y2019,10_y2020,11_y2006,11_y2007,11_y2008,11_y2009,11_y2010,11_y2011,11_y2012,11_y2013,11_y2014,11_y2015,11_y2016,11_y2017,11_y2018,11_y2019,11_y2020
12,0.980267, 0.996331, 1.778061, 2.095257, 2.326687, 2.193233, 2.246842, 2.249851, 2.228, 2.168771, 2.502802, 2.341499, 2.341499, 2.341499, 2.532168,0.963879, 1.026186, 1.473299, 1.60001, 1.675655, 1.577626, 1.606893, 1.611808, 1.596154, 1.588114, 1.975505, 1.848186, 1.848186, 1.848186, 2.088372,0.982244, 0.950863, 1.215601, 1.377112, 1.494959, 1.452823, 1.45024, 1.477284, 1.455879, 1.454234, 1.756997, 1.632082, 1.632082, 1.632082, 1.83937,0.982244, 0.908276, 1.117018, 1.201966, 1.300785, 1.244908, 1.205991, 1.218288, 1.218288, 1.216912, 1.395385, 1.325045, 1.325045, 1.325045, 1.417868,1.017562, 0.911144, 0.987806, 1.077245, 1.077306, 1.096942, 1.068083, 1.075793, 1.075793, 1.075867, 1.313787, 1.24289, 1.24289, 1.24289, 1.262917,1.018195, 1.008174, 1.084872, 1.184616, 1.183738, 1.188054, 1.188054, 1.19663, 1.19663, 1.196712, 1.380417, 1.270863, 1.270863, 1.270863, 1.270863,1, 0.990159, 0.988946, 1.041132, 1.092153, 1.092153, 1.092153, 1.095596, 1.095596, 1.095596, 1.154087, 1.154087, 1.154087, 1.154087, 1.154087,1, 1, 1.047986, 1.047986, 1.083774, 1.083774, 1.083774, 1.083774, 1.083774, 1.083774, 1.151852, 1.151852, 1.151852, 1.151852, 1.151852,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
14,1.000625, 1.113543, 2.199109, 2.430265, 2.739156, 2.637141, 2.699549, 2.761911, 2.775469, 2.67127, 3.08621, 2.86085, 2.86085, 2.808121, 3.178908,0.983896, 1.142055, 1.814466, 1.831454, 1.915977, 1.824986, 1.857435, 1.903605, 1.912949, 1.881887, 2.343602, 2.172467, 2.172467, 2.132425, 2.496175,1.002641, 1.058224, 1.435979, 1.513006, 1.640719, 1.613122, 1.609034, 1.674657, 1.654457, 1.627254, 2.01925, 1.84767, 1.84767, 1.81473, 2.119117,1.002641, 0.973743, 1.271116, 1.320729, 1.390265, 1.323411, 1.288881, 1.330316, 1.333592, 1.311665, 1.493702, 1.418406, 1.418406, 1.377929, 1.527736,1.045807, 0.969241, 1.147048, 1.234137, 1.200487, 1.199205, 1.173888, 1.220666, 1.223672, 1.204997, 1.49609, 1.415354, 1.415354, 1.374964, 1.447603,1.059585, 1.085181, 1.301524, 1.402136, 1.471945, 1.416774, 1.424334, 1.426264, 1.429672, 1.407852, 1.651136, 1.520097, 1.520097, 1.520097, 1.583484,1.040652, 1.037457, 1.1549, 1.199546, 1.299507, 1.226672, 1.233218, 1.229904, 1.229904, 1.188457, 1.250781, 1.250781, 1.250781, 1.250781, 1.302937,1, 0.986827, 1.109898, 1.09502, 1.134908, 1.140238, 1.140238, 1.137381, 1.137381, 1.137381, 1.239017, 1.239017, 1.239017, 1.239017, 1.25876,1, 0.986827, 0.978497, 0.979449, 0.996368, 0.996368, 0.996368, 0.996368, 0.996368, 0.996368, 1.021252, 1.021252, 1.021252, 1.021252, 1.062268,1, 0.986827, 0.986827, 0.978953, 0.995863, 0.995863, 0.995863, 0.995863, 0.995863, 0.995863, 0.995863, 0.995863, 0.995863, 0.995863, 0.995863
16,1.014637, 1.113594, 2.128267, 2.119213, 2.442867, 2.431135, 2.485698, 2.673706, 2.711204, 2.617663, 2.925827, 2.624214, 2.624214, 2.558813, 2.911008,0.997673, 1.142797, 1.757079, 1.643243, 1.746538, 1.719651, 1.748139, 1.883592, 1.910007, 1.884929, 2.293901, 2.057432, 2.057432, 2.006157, 2.36899,1.016681, 1.052721, 1.382431, 1.374252, 1.568081, 1.582391, 1.604718, 1.755928, 1.750482, 1.727141, 2.094365, 1.854247, 1.854247, 1.809147, 2.131152,1.016681, 0.954662, 1.206001, 1.182241, 1.309477, 1.279405, 1.266813, 1.374682, 1.390567, 1.384221, 1.55283, 1.426729, 1.426729, 1.376849, 1.539947,1.060452, 0.948369, 1.086145, 1.177121, 1.204826, 1.2353, 1.239452, 1.355024, 1.370681, 1.366063, 1.67078, 1.535101, 1.535101, 1.481432, 1.56844,1.074423, 1.082253, 1.256137, 1.389964, 1.535371, 1.516824, 1.563042, 1.64553, 1.664424, 1.658816, 1.91647, 1.749157, 1.749157, 1.749157, 1.829051,1.055225, 1.038584, 1.117619, 1.116795, 1.238711, 1.200142, 1.236709, 1.29672, 1.319598, 1.290529, 1.337959, 1.326421, 1.326421, 1.326421, 1.387006,1.014003, 0.965612, 1.049838, 0.996482, 1.057411, 1.098351, 1.110156, 1.132589, 1.117592, 1.091139, 1.170923, 1.168448, 1.168448, 1.168448, 1.191598,1, 1.021723, 1.029096, 0.991028, 1.08291, 1.09695, 1.124749, 1.130781, 1.130781, 1.104017, 1.117141, 1.11478, 1.11478, 1.11478, 1.163978,1, 1.012833, 1.025106, 0.978357, 1.050082, 1.050082, 1.060346, 1.066032, 1.066032, 1.066032, 1.085025, 1.079512, 1.079512, 1.079512, 1.079512
18,0.996984, 1.152975, 2.520615, 2.158305, 2.538369, 2.488768, 2.56239, 2.702323, 2.735371, 2.713406, 3.091307, 2.803736, 2.803736, 2.820034, 3.277663,0.985306, 1.189228, 2.083413, 1.675494, 1.792459, 1.738724, 1.779867, 1.880291, 1.903286, 1.929798, 2.422835, 2.19745, 2.19745, 2.210224, 2.666494,1.00408, 1.091461, 1.666199, 1.437144, 1.675549, 1.666036, 1.701337, 1.825264, 1.838673, 1.863895, 2.331727, 2.087553, 2.087553, 2.099688, 2.526975,1.00408, 0.957067, 1.405504, 1.190512, 1.365703, 1.324996, 1.321116, 1.405586, 1.43673, 1.469387, 1.70054, 1.579973, 1.579973, 1.571829, 1.796096,1.047308, 0.950757, 1.265813, 1.183173, 1.285135, 1.311513, 1.314359, 1.408828, 1.440042, 1.471454, 1.856641, 1.725005, 1.725005, 1.716113, 1.856252,1.057717, 1.08984, 1.470489, 1.403381, 1.603345, 1.576388, 1.622493, 1.674731, 1.711711, 1.749052, 2.084675, 1.924022, 1.924022, 1.983448, 2.100346,1.038817, 1.035064, 1.294819, 1.115928, 1.256553, 1.211767, 1.247205, 1.342502, 1.380504, 1.384209, 1.489584, 1.493304, 1.493304, 1.539426, 1.596425,0.998236, 0.958655, 1.212915, 1.027751, 1.092278, 1.116795, 1.12746, 1.180833, 1.177407, 1.178587, 1.3128, 1.311858, 1.311858, 1.352376, 1.367762,0.984451, 1.045447, 1.207296, 1.037896, 1.135877, 1.150603, 1.17836, 1.214916, 1.218562, 1.196458, 1.250517, 1.247875, 1.247875, 1.265728, 1.327773,0.984451, 1.037538, 1.134837, 0.966879, 0.990298, 0.990298, 0.992855, 1.023656, 1.023656, 1.023656, 1.076175, 1.070707, 1.070707, 1.086025, 1.091106
20,0.984656, 1.207015, 2.669498, 2.321865, 2.647459, 2.558356, 2.575819, 2.756193, 2.786083, 2.718482, 2.95687, 2.624584, 2.624584, 2.622668, 3.258882,0.960141, 1.227622, 2.137035, 1.761023, 1.826508, 1.746251, 1.748063, 1.873682, 1.905387, 1.913814, 2.293981, 2.036189, 2.036189, 2.034704, 2.624339,0.978432, 1.108419, 1.642803, 1.451926, 1.641166, 1.653368, 1.651086, 1.782333, 1.803746, 1.811348, 2.22366, 1.948326, 1.948326, 1.946902, 2.504984,0.978432, 0.987959, 1.408605, 1.222582, 1.377986, 1.354547, 1.32073, 1.425717, 1.464062, 1.483301, 1.68457, 1.531738, 1.531738, 1.51393, 1.849461,1.020556, 0.981445, 1.291572, 1.211221, 1.302638, 1.33606, 1.309364, 1.406552, 1.442338, 1.459983, 1.807751, 1.643744, 1.643744, 1.624633, 1.878719,1.039423, 1.134539, 1.513112, 1.466261, 1.75201, 1.731212, 1.742461, 1.802508, 1.848236, 1.879164, 2.160748, 1.964717, 1.964717, 2.012223, 2.278041,1.02085, 1.077521, 1.332356, 1.190522, 1.402022, 1.357536, 1.366358, 1.473986, 1.520585, 1.517084, 1.574989, 1.555552, 1.555552, 1.593165, 1.766307,0.980972, 0.997977, 1.248079, 1.096453, 1.204038, 1.199221, 1.200607, 1.2602, 1.260586, 1.25468, 1.348263, 1.327354, 1.327354, 1.359449, 1.469912,0.967425, 1.084359, 1.237763, 1.103237, 1.247531, 1.221817, 1.240891, 1.282194, 1.282468, 1.25205, 1.230274, 1.209502, 1.209502, 1.196964, 1.342393,0.967425, 1.076153, 1.163472, 1.027745, 1.087636, 1.050556, 1.044513, 1.07928, 1.097214, 1.090869, 1.137442, 1.111559, 1.111559, 1.100037, 1.174106
22,0.997729, 1.279271, 3.197774, 2.737955, 2.967637, 2.952975, 2.902528, 3.239685, 3.185571, 3.128537, 3.816473, 3.320179, 3.320179, 3.317755, 3.799034,0.972885, 1.301108, 2.423961, 1.966297, 1.938639, 1.910468, 1.865956, 2.086285, 2.063769, 2.086405, 2.740633, 2.384239, 2.384239, 2.382499, 2.831751,0.991102, 1.174394, 1.974513, 1.717871, 1.845827, 1.916752, 1.867574, 2.102954, 2.090256, 2.112749, 2.84234, 2.440841, 2.440841, 2.439058, 2.891924,0.991102, 1.046763, 1.69303, 1.446518, 1.549822, 1.587811, 1.536276, 1.729896, 1.719452, 1.753402, 2.182243, 1.944775, 1.944775, 1.922163, 2.163879,1.033773, 1.039862, 1.552359, 1.433074, 1.465077, 1.566133, 1.535502, 1.720594, 1.707786, 1.739949, 2.184169, 1.94649, 1.94649, 1.923859, 2.050139,1.052884, 1.202074, 1.836169, 1.751552, 2.041246, 2.102207, 2.11678, 2.284137, 2.352667, 2.403436, 2.844079, 2.534589, 2.534589, 2.595875, 2.708149,1.034069, 1.141654, 1.616812, 1.422157, 1.635043, 1.650032, 1.661472, 1.869627, 1.937452, 1.944254, 2.077252, 2.010791, 2.010791, 2.059411, 2.104032,0.993675, 1.057379, 1.514542, 1.309783, 1.404148, 1.448886, 1.451186, 1.588891, 1.602837, 1.594062, 1.762847, 1.717651, 1.717651, 1.759184, 1.752841,0.979953, 1.148904, 1.502028, 1.317893, 1.454878, 1.476193, 1.49988, 1.616624, 1.630663, 1.590727, 1.608588, 1.565157, 1.565157, 1.548933, 1.65333,0.979953, 1.140209, 1.411878, 1.227714, 1.299258, 1.30015, 1.293227, 1.393887, 1.42905, 1.419659, 1.521128, 1.471219, 1.471219, 1.455968, 1.479041
24,1.010298, 1.282362, 3.552627, 3.348436, 3.768872, 3.81323, 3.74978, 4.183744, 4.044492, 4.060218, 5.134721, 5.000658, 5.000658, 4.958783, 5.665942,0.985141, 1.304258, 2.692952, 2.404734, 2.462063, 2.467027, 2.41064, 2.689625, 2.600105, 2.686954, 3.658974, 3.563442, 3.563442, 3.533603, 4.172638,1.003586, 1.177229, 2.193614, 2.100901, 2.34418, 2.473661, 2.411282, 2.709485, 2.63189, 2.719237, 3.792469, 3.645835, 3.645835, 3.615305, 4.258727,1.003586, 1.0493, 1.880913, 1.769059, 2.023957, 2.107128, 2.039659, 2.291907, 2.226272, 2.311361, 2.984506, 2.961284, 2.961284, 2.904467, 3.269712,1.046794, 1.044442, 1.728041, 1.745072, 1.905053, 2.098085, 2.057981, 2.301218, 2.20944, 2.302645, 2.929273, 2.906479, 2.906479, 2.850714, 3.037831,1.059927, 1.209514, 2.047603, 2.107664, 2.622859, 2.782938, 2.803496, 3.018796, 3.007749, 3.143086, 3.769192, 3.739863, 3.739863, 3.800994, 3.96539,1.040987, 1.148722, 1.802981, 1.747138, 2.144914, 2.230086, 2.246561, 2.532935, 2.525745, 2.592712, 2.807203, 2.785357, 2.785357, 2.830886, 2.892218,1.000323, 1.063923, 1.688939, 1.631244, 1.867386, 2.001013, 1.977219, 2.169054, 2.133422, 2.126166, 2.382815, 2.379798, 2.379798, 2.418698, 2.40998,0.986508, 1.156011, 1.674977, 1.641338, 1.934845, 2.03872, 2.043557, 2.206906, 2.183499, 2.13446, 2.202211, 2.196351, 2.196351, 2.196351, 2.344383,0.986508, 1.147267, 1.574456, 1.529038, 1.727899, 1.781412, 1.74808, 1.887811, 1.898421, 1.889562, 2.065692, 2.047891, 2.047891, 2.047891, 2.080343
26,1.04125, 1.353932, 3.646775, 3.437175, 3.927955, 3.966944, 3.973004, 4.418876, 4.240464, 4.414323, 5.739248, 5.736032, 5.736032, 5.688, 6.436512,1.015321, 1.37703, 2.843059, 2.538776, 2.774222, 2.774751, 2.761417, 3.071318, 2.947311, 3.158351, 4.346794, 4.34436, 4.34436, 4.307981, 5.038028,1.034333, 1.242929, 2.315914, 2.21803, 2.602019, 2.740736, 2.720978, 3.047876, 2.938871, 3.122009, 4.400675, 4.341508, 4.341508, 4.305153, 5.022473,1.034333, 1.107851, 1.985761, 1.867671, 2.24656, 2.336621, 2.303585, 2.580333, 2.488049, 2.637169, 3.441527, 3.50433, 3.50433, 3.437094, 3.832024,1.078866, 1.10273, 1.824391, 1.842373, 2.114605, 2.326624, 2.315107, 2.580595, 2.459501, 2.612531, 3.358951, 3.420247, 3.420247, 3.354624, 3.54036,1.092399, 1.252894, 2.142118, 2.204948, 2.873061, 3.045465, 3.112269, 3.340751, 3.30411, 3.519152, 4.220175, 4.297188, 4.297188, 4.367429, 4.512409,1.07288, 1.189921, 1.867555, 1.809713, 2.349673, 2.440615, 2.49415, 2.80325, 2.774789, 2.894817, 3.134297, 3.177353, 3.177353, 3.229289, 3.267453,1.030968, 1.102076, 1.749415, 1.689654, 2.045629, 2.189892, 2.195096, 2.408071, 2.351139, 2.381357, 2.668808, 2.704417, 2.704417, 2.748623, 2.712319,1.01673, 1.197469, 1.73496, 1.700115, 2.119532, 2.231164, 2.268754, 2.450105, 2.406336, 2.337351, 2.411543, 2.440306, 2.440306, 2.440306, 2.579675,1.01673, 1.188413, 1.630833, 1.583787, 1.869779, 1.925825, 1.917082, 2.070322, 2.066684, 2.061415, 2.253563, 2.26682, 2.26682, 2.26682, 2.280551
28,1.066148, 1.339074, 3.76242, 3.616173, 4.132512, 3.98725, 3.899493, 4.416878, 4.340743, 4.376675, 5.634186, 5.754776, 5.754776, 5.652183, 6.6383,1.039599, 1.361939, 2.868813, 2.61234, 2.854606, 2.727714, 2.650812, 3.002518, 2.950761, 3.041091, 4.144139, 4.232835, 4.232835, 4.157374, 5.046099,1.059067, 1.249945, 2.381315, 2.325688, 2.728315, 2.745496, 2.66165, 3.036247, 2.982448, 3.047108, 4.252738, 4.287761, 4.287761, 4.21132, 5.099139,1.059067, 1.108356, 2.031304, 1.956344, 2.353217, 2.338311, 2.251076, 2.567888, 2.508809, 2.557451, 3.304588, 3.438836, 3.438836, 3.340701, 3.865664,1.104663, 1.103233, 1.866229, 1.92984, 2.214997, 2.328307, 2.262331, 2.568145, 2.480017, 2.533556, 3.225291, 3.356317, 3.356317, 3.260537, 3.571435,1.118521, 1.25346, 2.19123, 2.243166, 2.922859, 3.002965, 2.996717, 3.275873, 3.282806, 3.386548, 4.021109, 4.184463, 4.184463, 4.184463, 4.487165,1.098534, 1.190466, 1.910385, 1.841089, 2.374204, 2.390253, 2.38528, 2.730186, 2.738218, 2.766866, 2.96622, 3.073047, 3.073047, 3.073047, 3.227165,1.05562, 1.106824, 1.796422, 1.725569, 2.074949, 2.152967, 2.150671, 2.402724, 2.415482, 2.369625, 2.629474, 2.723114, 2.723114, 2.723114, 2.788955,1.041043, 1.202629, 1.781578, 1.736247, 2.149905, 2.193535, 2.22283, 2.438532, 2.465991, 2.320002, 2.370036, 2.451009, 2.451009, 2.451009, 2.689151,1.041043, 1.193526, 1.674644, 1.617441, 1.896566, 1.893337, 1.878266, 2.060529, 2.034718, 1.965736, 2.127774, 2.187326, 2.187326, 2.187326, 2.283945
30,1.088811, 1.40447, 3.749592, 3.27755, 3.633659, 3.501126, 3.340101, 3.672639, 3.746846, 3.792721, 4.753848, 4.884048, 4.884048, 4.796977, 5.621881,1.061697, 1.428434, 2.858988, 2.367683, 2.51387, 2.39883, 2.288502, 2.516344, 2.567186, 2.656186, 3.559862, 3.657357, 3.657357, 3.592156, 4.350757,1.081579, 1.310978, 2.373179, 2.10789, 2.402668, 2.414486, 2.297874, 2.54463, 2.594773, 2.661459, 3.653169, 3.704835, 3.704835, 3.638787, 4.396517,1.081579, 1.162482, 2.024373, 1.773143, 2.072356, 2.056406, 1.94343, 2.15212, 2.182714, 2.23379, 2.838722, 2.971353, 2.971353, 2.886559, 3.333035,1.128141, 1.157107, 1.859858, 1.746487, 1.962504, 2.05894, 1.963956, 2.179529, 2.184926, 2.240874, 2.805604, 2.936686, 2.936686, 2.852881, 3.118247,1.142293, 1.314673, 2.183761, 2.173733, 2.772979, 2.908826, 2.849605, 3.045324, 3.16804, 3.281014, 3.831477, 4.010489, 4.010489, 4.010489, 4.291439,1.121884, 1.248601, 1.903863, 1.784088, 2.252437, 2.3153, 2.268162, 2.538021, 2.64247, 2.680622, 2.82632, 2.927594, 2.927594, 2.927594, 3.067864,1.07806, 1.140304, 1.758568, 1.642516, 1.933652, 2.048508, 2.008843, 2.194033, 2.289719, 2.255083, 2.46106, 2.548254, 2.548254, 2.548254, 2.604302,1.063172, 1.244711, 1.752067, 1.660292, 2.012735, 2.096722, 2.08581, 2.23699, 2.312967, 2.184594, 2.194866, 2.269453, 2.269453, 2.269453, 2.484649,1.063172, 1.23529, 1.646901, 1.546679, 1.746884, 1.780546, 1.734022, 1.859705, 1.877641, 1.821117, 1.938688, 1.992596, 1.992596, 1.992596, 2.07618
