,2_y2006,2_y2007,2_y2008,2_y2009,2_y2010,2_y2011,2_y2012,2_y2013,2_y2014,2_y2015,2_y2016,2_y2017,2_y2018,2_y2019,2_y2020,3_y2006,3_y2007,3_y2008,3_y2009,3_y2010,3_y2011,3_y2012,3_y2013,3_y2014,3_y2015,3_y2016,3_y2017,3_y2018,3_y2019,3_y2020,4_y2006,4_y2007,4_y2008,4_y2009,4_y2010,4_y2011,4_y2012,4_y2013,4_y2014,4_y2015,4_y2016,4_y2017,4_y2018,4_y2019,4_y2020,5_y2006,5_y2007,5_y2008,5_y2009,5_y2010,5_y2011,5_y2012,5_y2013,5_y2014,5_y2015,5_y2016,5_y2017,5_y2018,5_y2019,5_y2020,6_y2006,6_y2007,6_y2008,6_y2009,6_y2010,6_y2011,6_y2012,6_y2013,6_y2014,6_y2015,6_y2016,6_y2017,6_y2018,6_y2019,6_y2020,7_y2006,7_y2007,7_y2008,7_y2009,7_y2010,7_y2011,7_y2012,7_y2013,7_y2014,7_y2015,7_y2016,7_y2017,7_y2018,7_y2019,7_y2020,8_y2006,8_y2007,8_y2008,8_y2009,8_y2010,8_y2011,8_y2012,8_y2013,8_y2014,8_y2015,8_y2016,8_y2017,8_y2018,8_y2019,8_y2020,9_y2006,9_y2007,9_y2008,9_y2009,9_y2010,9_y2011,9_y2012,9_y2013,9_y2014,9_y2015,9_y2016,9_y2017,9_y2018,9_y2019,9_y2020,10_y2006,10_y2007,10_y2008,10_y2009,10_y2010,10_y2011,10_y2012,10_y2013,10_y2014,10_y2015,10_y2016,10_y2017,10_y2018,10_y2019,10_y2020,11_y2006,11_y2007,11_y2008,11_y2009,11_y2010,11_y2011,11_y2012,11_y2013,11_y2014,11_y2015,11_y2016,11_y2017,11_y2018,11_y2019,11_y2020
12,1.053658, 1.416364, 3.084927, 3.545495, 4.005354, 3.771842, 3.928013, 4.135746, 3.763876, 3.733758, 4.79586, 4.545282, 4.545282, 4.35055, 4.912979,1.053658, 1.341701, 2.67214, 2.79919, 3.237986, 3.022546, 3.147694, 3.314159, 3.016164, 2.987811, 4.058108, 3.890958, 3.890958, 3.721844, 4.094021,1.03391, 1.365976, 2.597897, 2.777952, 3.06066, 2.857017, 2.975312, 3.166611, 2.881882, 2.854791, 3.405108, 3.211944, 3.211944, 3.072342, 3.465125,1.062715, 1.378687, 2.179963, 2.292379, 2.594669, 2.390764, 2.491191, 2.651362, 2.397241, 2.375147, 2.919473, 2.75386, 2.75386, 2.634167, 2.948983,1.026002, 1.238092, 1.780848, 1.82747, 2.213334, 2.07473, 2.14679, 2.284818, 2.110308, 2.122234, 2.541368, 2.450589, 2.450589, 2.34552, 2.720903,1.026832, 1.116848, 1.473932, 1.412914, 1.461342, 1.34212, 1.345013, 1.419617, 1.311234, 1.320225, 1.501063, 1.447445, 1.447445, 1.385386, 1.538718,1.073767, 1.286236, 1.580637, 1.664746, 1.685712, 1.742754, 1.752249, 1.86047, 1.696053, 1.718087, 2.0727, 1.991179, 1.991179, 1.901056, 1.948136,1.055233, 1.255659, 1.462593, 1.606903, 1.739285, 1.659345, 1.668385, 1.758096, 1.599348, 1.604358, 1.848704, 1.739854, 1.739854, 1.670399, 1.712136,1.07064, 1.286083, 1.372877, 1.411433, 1.438418, 1.360869, 1.368131, 1.450864, 1.319858, 1.301458, 1.394037, 1.420478, 1.420478, 1.357637, 1.398228,1.029793, 1.104114, 1.143668, 1.191937, 1.124456, 1.083624, 1.083624, 1.102223, 0.998911, 0.982533, 0.992087, 0.997902, 0.997902, 0.981772, 0.983012
14,1.061323, 1.289054, 2.75428, 3.058706, 3.466854, 3.542815, 3.68554, 4.031626, 3.668838, 3.57322, 4.72255, 4.422355, 4.422355, 4.279821, 5.075179,1.061323, 1.221098, 2.38573, 2.474963, 2.963508, 3.001952, 3.122886, 3.416135, 3.108733, 3.023448, 4.161695, 3.897152, 3.897152, 3.7691, 4.353664,1.041432, 1.243188, 2.319434, 2.406341, 2.728724, 2.764122, 2.875474, 3.158188, 2.873997, 2.795152, 3.378773, 3.149044, 3.149044, 3.045574, 3.606976,1.070444, 1.234617, 1.917086, 1.975215, 2.301028, 2.300786, 2.394856, 2.630317, 2.378034, 2.313223, 2.901885, 2.704583, 2.704583, 2.615716, 3.074995,1.033464, 1.126804, 1.572821, 1.611, 2.008193, 2.042775, 2.111455, 2.319051, 2.141761, 2.114651, 2.584417, 2.462341, 2.462341, 2.382899, 2.902718,1.034303, 1.01646, 1.392548, 1.331507, 1.461876, 1.456971, 1.458542, 1.588655, 1.467255, 1.450423, 1.683039, 1.603542, 1.603542, 1.551808, 1.809887,1.0728, 1.161118, 1.481235, 1.496379, 1.608448, 1.748716, 1.756355, 1.939396, 1.767872, 1.758236, 2.146049, 2.037024, 2.037024, 1.966392, 2.116019,1.054283, 1.133516, 1.370616, 1.444179, 1.659325, 1.664778, 1.672049, 1.832411, 1.666826, 1.641611, 1.913847, 1.779653, 1.779653, 1.727554, 1.85941,1.069676, 1.16098, 1.286538, 1.268499, 1.372288, 1.365323, 1.371134, 1.51219, 1.375541, 1.326673, 1.450298, 1.460158, 1.460158, 1.411035, 1.526888,1.028866, 0.996714, 1.071748, 1.071236, 1.078912, 1.093407, 1.09223, 1.152505, 1.044398, 1.004786, 1.03544, 1.029072, 1.029072, 1.023663, 1.076911
16,1.037416, 1.437259, 3.435387, 3.472185, 4.138583, 4.441761, 4.51149, 4.693485, 4.488267, 4.582476, 5.724059, 5.319528, 5.319528, 5.291415, 6.173007,1.037416, 1.361494, 2.97571, 2.834127, 3.525629, 3.750811, 3.809694, 3.963378, 3.790086, 3.864182, 5.027047, 4.671774, 4.671774, 4.644071, 5.277334,1.014187, 1.380968, 2.871011, 2.734587, 3.308573, 3.519891, 3.575149, 3.73438, 3.571099, 3.640919, 4.159607, 3.84737, 3.84737, 3.824555, 4.456089,1.042442, 1.371447, 2.404658, 2.390762, 2.971605, 3.120591, 3.171408, 3.312659, 3.175425, 3.238108, 3.839211, 3.551027, 3.551027, 3.529968, 4.082477,1.009623, 1.255654, 1.979096, 1.973831, 2.556249, 2.730924, 2.756022, 2.878769, 2.791907, 2.889741, 3.337876, 3.156082, 3.156082, 3.139296, 3.762101,1.010443, 1.132696, 1.729179, 1.609904, 1.836325, 1.922122, 1.899686, 1.967836, 1.908525, 1.977774, 2.2692, 2.145609, 2.145609, 2.134198, 2.448764,1.048053, 1.293898, 1.84651, 1.816334, 2.00243, 2.286445, 2.267182, 2.380877, 2.279051, 2.376129, 2.86767, 2.70133, 2.70133, 2.680269, 2.837441,1.029963, 1.263136, 1.708605, 1.737316, 2.047316, 2.153845, 2.135701, 2.225924, 2.127713, 2.196761, 2.532309, 2.336881, 2.336881, 2.318661, 2.455155,1.045, 1.285076, 1.586835, 1.509844, 1.675263, 1.747743, 1.732825, 1.817514, 1.737324, 1.756552, 1.898675, 1.89708, 1.89708, 1.873819, 1.994782,1.005132, 1.103251, 1.327091, 1.280044, 1.352151, 1.436894, 1.417068, 1.445591, 1.376588, 1.388357, 1.414652, 1.395285, 1.395285, 1.41866, 1.46825
18,1.027685, 1.496672, 4.338778, 3.875376, 4.566474, 4.712696, 4.786675, 5.207196, 4.883782, 4.996488, 6.222445, 5.653923, 5.653923, 5.582248, 6.761401,1.027685, 1.417774, 3.758205, 3.3122, 4.073364, 4.167039, 4.232451, 4.604284, 4.318315, 4.41175, 5.802147, 5.272026, 5.272026, 5.201817, 6.137255,1.004673, 1.438047, 3.62596, 3.195855, 3.844489, 3.932901, 3.994641, 4.345581, 4.075681, 4.163862, 4.814663, 4.34368, 4.34368, 4.285835, 5.184552,1.032664, 1.428137, 2.967341, 2.72997, 3.373765, 3.406795, 3.462272, 3.766442, 3.540997, 3.618288, 4.341918, 3.917178, 3.917178, 3.865012, 4.640948,1.011634, 1.322564, 2.470226, 2.279749, 2.935499, 3.015594, 3.043311, 3.310676, 3.179522, 3.297674, 3.855196, 3.55553, 3.55553, 3.510337, 4.367667,1.012457, 1.199238, 2.169473, 1.869052, 2.119696, 2.13349, 2.108588, 2.274802, 2.184759, 2.268662, 2.634477, 2.429699, 2.429699, 2.398817, 2.857672,1.029927, 1.343542, 2.272094, 2.137981, 2.343513, 2.573094, 2.551417, 2.751774, 2.608439, 2.725114, 3.357764, 3.096762, 3.096762, 3.049782, 3.352125,1.01215, 1.311602, 2.151759, 2.092977, 2.4523, 2.480781, 2.45988, 2.633081, 2.468517, 2.55384, 3.005619, 2.77199, 2.77199, 2.729938, 3.001217,1.026927, 1.334383, 1.988527, 1.772879, 1.955832, 1.962054, 1.945307, 2.095519, 1.964548, 1.993667, 2.181076, 2.177926, 2.177926, 2.135234, 2.360028,0.987749, 1.145584, 1.624895, 1.468582, 1.53362, 1.567121, 1.545497, 1.619213, 1.512275, 1.530871, 1.578757, 1.556199, 1.556199, 1.570511, 1.687586
20,1.040284, 1.530201, 4.552775, 3.985884, 4.857569, 5.337232, 5.33103, 5.953583, 5.610875, 6.087168, 8.18716, 7.458907, 7.458907, 7.530223, 8.79027,1.040284, 1.449536, 3.943589, 3.406669, 4.432263, 4.837196, 4.831575, 5.3958, 5.085198, 5.509092, 7.919899, 7.215416, 7.215416, 7.284404, 8.282848,1.016992, 1.479769, 3.79286, 3.248634, 4.134381, 4.512096, 4.50685, 5.033151, 4.743425, 5.13883, 6.495243, 5.875434, 5.875434, 5.93161, 6.915364,1.045326, 1.46958, 3.133852, 2.801811, 3.630982, 3.911552, 3.90926, 4.365778, 4.174962, 4.522982, 5.891328, 5.32915, 5.32915, 5.380104, 6.226059,1.02404, 1.36094, 2.608831, 2.339731, 3.159288, 3.455321, 3.429196, 3.829654, 3.728418, 4.099827, 5.20253, 4.810889, 4.810889, 4.856887, 5.824051,1.024872, 1.234032, 2.291198, 1.918224, 2.281288, 2.48412, 2.45759, 2.721816, 2.649954, 2.917427, 3.591992, 3.321595, 3.321595, 3.353352, 3.850003,1.042551, 1.382517, 2.399567, 2.194223, 2.522155, 3.002085, 2.979783, 3.299231, 3.170303, 3.511552, 4.587492, 4.242149, 4.242149, 4.272036, 4.525354,1.024561, 1.34966, 2.272498, 2.148045, 2.639245, 2.894379, 2.872874, 3.156926, 3.000239, 3.29085, 4.106379, 3.797254, 3.797254, 3.824007, 4.051631,1.039521, 1.373103, 2.100109, 1.819533, 2.104946, 2.289193, 2.271932, 2.512441, 2.38774, 2.569046, 2.979895, 2.992781, 2.992781, 3.000303, 3.195969,0.999861, 1.200086, 1.747022, 1.534407, 1.680307, 1.861383, 1.837544, 1.976378, 1.871183, 2.008253, 2.195866, 2.177, 2.177, 2.246584, 2.326559
22,1.018041, 1.507623, 4.536137, 4.293048, 5.451736, 5.768201, 5.885269, 6.618743, 5.752152, 6.075654, 8.712128, 8.027644, 8.027644, 8.104396, 9.542515,1.018041, 1.428152, 3.929183, 3.6692, 4.974414, 5.227795, 5.333894, 5.99865, 5.213249, 5.498682, 8.42775, 7.765607, 7.765607, 7.839855, 8.991697,0.995245, 1.457935, 3.778996, 3.498979, 4.64008, 4.876429, 4.975395, 5.595466, 4.862855, 5.129106, 7.104233, 6.499562, 6.499562, 6.561705, 7.716267,1.022974, 1.447897, 3.122392, 3.017721, 4.075106, 4.227394, 4.315677, 4.853535, 4.28008, 4.514425, 6.443702, 5.89525, 5.89525, 5.951616, 6.94713,1.002145, 1.340871, 2.599317, 2.520058, 3.545748, 3.734359, 3.785738, 4.257545, 3.822317, 4.092099, 5.69036, 5.321973, 5.321973, 5.372858, 6.498611,1.002957, 1.20956, 2.271063, 2.055404, 2.547134, 2.670866, 2.699108, 3.010311, 2.702677, 2.896905, 3.908537, 3.6555, 3.6555, 3.690451, 4.27375,1.020262, 1.3551, 2.37848, 2.294387, 2.748099, 3.14986, 3.193624, 3.560852, 3.155329, 3.402686, 4.819606, 4.50759, 4.50759, 4.539348, 4.850196,1.002653, 1.322889, 2.252516, 2.246092, 2.875662, 3.081662, 3.124475, 3.457534, 3.030122, 3.235869, 4.377796, 4.094384, 4.094384, 4.123229, 4.406532,1.01729, 1.345869, 2.081646, 1.902588, 2.293507, 2.43732, 2.470907, 2.751684, 2.411532, 2.526136, 3.17687, 3.226975, 3.226975, 3.235087, 3.475936,0.978478, 1.176283, 1.731659, 1.604445, 1.830828, 1.981828, 1.998473, 2.164577, 1.889831, 1.974709, 2.341015, 2.354849, 2.354849, 2.430117, 2.53844
24,1.077219, 1.644391, 5.381029, 5.092664, 6.226718, 6.306393, 6.392413, 6.944806, 6.594321, 6.596649, 9.874708, 9.350549, 9.350549, 9.468825, 11.540924,1.077219, 1.557707, 4.661011, 4.352606, 5.681517, 5.715541, 5.7935, 6.294143, 5.976497, 5.970187, 9.637519, 9.125948, 9.125948, 9.241386, 10.971671,1.053099, 1.590209, 4.482903, 4.150733, 5.299738, 5.331477, 5.404196, 5.871194, 5.574894, 5.569008, 8.124147, 7.638245, 7.638245, 7.734864, 9.415542,1.082438, 1.579237, 3.703954, 3.579787, 4.654379, 4.6265, 4.692311, 5.097793, 4.840524, 4.835414, 7.269268, 6.834495, 6.834495, 6.920947, 8.362541,1.0604, 1.462508, 3.083461, 2.989445, 4.049794, 4.08694, 4.116147, 4.471842, 4.322853, 4.383086, 6.419447, 6.169917, 6.169917, 6.247963, 7.822689,1.061262, 1.319291, 2.694072, 2.438244, 2.984914, 2.999092, 3.029397, 3.291177, 3.181636, 3.229839, 4.246015, 4.080971, 4.080971, 4.132593, 4.953983,1.079569, 1.478033, 2.821504, 2.721746, 3.251744, 3.571351, 3.619293, 3.930955, 3.75064, 3.830655, 5.28669, 5.081193, 5.081193, 5.132643, 5.676873,1.069917, 1.455115, 2.694691, 2.687006, 3.431493, 3.523608, 3.570907, 3.849218, 3.63231, 3.6737, 4.663484, 4.482211, 4.482211, 4.527597, 5.008754,1.08554, 1.479493, 2.488762, 2.274683, 2.735136, 2.785148, 2.822222, 3.061528, 2.889005, 2.866173, 3.512096, 3.666163, 3.666163, 3.686621, 4.100308,1.044121, 1.270157, 2.033646, 1.884243, 2.144675, 2.224519, 2.242163, 2.365625, 2.22388, 2.200809, 2.542167, 2.627918, 2.627918, 2.72021, 2.94133
26,1.061863, 1.558404, 5.083646, 4.800417, 5.958025, 6.000424, 5.883581, 6.608526, 6.562299, 6.790128, 9.939743, 8.843508, 8.81992, 8.312093, 10.737913,1.061863, 1.476252, 4.403426, 4.102837, 5.436359, 5.438243, 5.332345, 5.989369, 5.947469, 6.145282, 9.700967, 8.631061, 8.608039, 8.11241, 10.208239,1.038081, 1.507035, 4.2351, 3.912492, 5.070978, 5.072741, 4.973959, 5.586827, 5.547744, 5.732259, 8.177525, 7.223944, 7.204676, 6.78985, 8.760283,1.067004, 1.496649, 3.49923, 3.374336, 4.453501, 4.399383, 4.313716, 4.845233, 4.811339, 4.971366, 7.30851, 6.456262, 6.439041, 6.068299, 7.771496,1.045278, 1.403434, 2.949628, 2.83539, 3.899103, 3.910468, 3.807558, 4.276708, 4.323491, 4.534324, 6.494208, 5.864683, 5.84904, 5.512268, 7.314976,1.046126, 1.266004, 2.577141, 2.312596, 2.873854, 2.869602, 2.802293, 3.147579, 3.182123, 3.341305, 4.295495, 3.879104, 3.868758, 3.646004, 4.632487,1.064175, 1.418339, 2.699049, 2.63557, 3.196334, 3.527572, 3.543787, 3.979326, 3.970615, 4.194636, 5.661104, 5.112335, 5.098699, 4.793155, 5.618943,1.048504, 1.388194, 2.562697, 2.586744, 3.35333, 3.460092, 3.475995, 3.873829, 3.822892, 3.999276, 4.9646, 4.483351, 4.471393, 4.203443, 4.928695,1.063813, 1.411458, 2.366869, 2.266583, 2.766549, 2.83084, 2.843537, 3.189136, 3.1472, 3.229588, 3.869967, 3.821022, 3.810831, 3.566343, 4.204132,1.02323, 1.221024, 1.948849, 1.89191, 2.185922, 2.278336, 2.276407, 2.48311, 2.4412, 2.498866, 2.82268, 2.786982, 2.779549, 2.677638, 3.068729
28,1.078931, 1.567981, 4.771948, 4.611377, 5.452912, 5.620601, 5.511153, 6.177589, 6.055711, 6.318692, 8.64781, 7.562361, 7.486804, 7.12964, 8.978528,1.078931, 1.485326, 4.251254, 3.961055, 5.034586, 5.15453, 5.05416, 5.665333, 5.553557, 5.786567, 8.540364, 7.4684, 7.393781, 7.041054, 8.637075,1.054776, 1.516318, 4.088804, 3.777339, 4.69627, 4.808158, 4.714531, 5.284634, 5.180369, 5.397725, 7.199283, 6.250911, 6.188457, 5.893231, 7.412065,1.08416, 1.505861, 3.378338, 3.25776, 4.124404, 4.169904, 4.088704, 4.58313, 4.492707, 4.681208, 6.434181, 5.586601, 5.530783, 5.266932, 6.57542,1.067497, 1.419274, 2.862239, 2.751378, 3.656976, 3.753708, 3.654924, 4.096894, 4.088601, 4.324073, 5.790137, 5.111387, 5.060318, 4.818911, 6.233896,1.068361, 1.280288, 2.500787, 2.244081, 2.677124, 2.735901, 2.671727, 2.994805, 2.988846, 3.16478, 3.803843, 3.357938, 3.324388, 3.165795, 3.921099,1.086794, 1.434338, 2.619072, 2.557472, 2.977521, 3.409786, 3.425459, 3.832031, 3.774609, 4.021135, 5.073849, 4.47907, 4.434319, 4.212252, 4.813659,1.070791, 1.403849, 2.486751, 2.510087, 3.12376, 3.344555, 3.359929, 3.730437, 3.634179, 3.833858, 4.449602, 3.927997, 3.888751, 3.694006, 4.22233,1.086427, 1.42737, 2.296719, 2.199404, 2.577142, 2.736307, 2.74858, 3.083527, 3.003962, 3.108546, 3.482571, 3.361276, 3.327692, 3.14682, 3.616204,1.044978, 1.234794, 1.891089, 1.835836, 2.036261, 2.202242, 2.200378, 2.40087, 2.33008, 2.405197, 2.540101, 2.451631, 2.427136, 2.362636, 2.639558
30,1.078931, 1.631201, 4.969177, 4.761848, 5.027077, 5.475821, 5.440283, 6.045009, 6.165742, 6.7605, 9.378044, 8.845632, 8.753806, 8.202128, 10.324575,1.078931, 1.545218, 4.426972, 4.09032, 4.641431, 5.021769, 4.989179, 5.543763, 5.654487, 6.191201, 9.261572, 8.735776, 8.64509, 8.100264, 9.931987,1.054776, 1.577453, 4.257784, 3.900589, 4.32952, 4.684296, 4.653896, 5.17121, 5.274494, 5.775133, 7.807178, 7.311621, 7.235718, 6.779713, 8.523247,1.08416, 1.566577, 3.517973, 3.36407, 4.019575, 4.294614, 4.266743, 4.741024, 4.835718, 5.294715, 7.376195, 6.907996, 6.836283, 6.40545, 7.993254,1.067497, 1.476495, 2.980538, 2.841167, 3.660188, 3.970285, 3.916986, 4.352386, 4.519493, 5.022731, 6.816949, 6.490908, 6.423524, 6.018703, 7.782546,1.068361, 1.33191, 2.604143, 2.317307, 2.560869, 2.765653, 2.736539, 3.040722, 3.157576, 3.513376, 4.28014, 4.075431, 4.033123, 3.778951, 4.678477,1.086794, 1.49217, 2.727321, 2.564948, 2.739637, 3.31547, 3.374812, 3.742475, 3.835693, 4.293899, 5.49155, 5.2289, 5.174618, 4.836424, 5.524504,1.070791, 1.460454, 2.589537, 2.517429, 2.874193, 3.252048, 3.310254, 3.64326, 3.692998, 4.093931, 4.815927, 4.58559, 4.537986, 4.241399, 4.845873,1.086427, 1.456875, 2.346474, 2.16417, 2.326455, 2.610357, 2.656782, 2.954573, 2.994907, 3.256695, 3.698056, 3.54431, 3.507517, 3.263526, 3.748663,1.044978, 1.26032, 1.932066, 1.806435, 1.838198, 2.100887, 2.097328, 2.238584, 2.260569, 2.452051, 2.624727, 2.491178, 2.465318, 2.361206, 2.636797
