,2_y2006,2_y2007,2_y2008,2_y2009,2_y2010,2_y2011,2_y2012,2_y2013,2_y2014,2_y2015,2_y2016,2_y2017,2_y2018,2_y2019,2_y2020,3_y2006,3_y2007,3_y2008,3_y2009,3_y2010,3_y2011,3_y2012,3_y2013,3_y2014,3_y2015,3_y2016,3_y2017,3_y2018,3_y2019,3_y2020,4_y2006,4_y2007,4_y2008,4_y2009,4_y2010,4_y2011,4_y2012,4_y2013,4_y2014,4_y2015,4_y2016,4_y2017,4_y2018,4_y2019,4_y2020,5_y2006,5_y2007,5_y2008,5_y2009,5_y2010,5_y2011,5_y2012,5_y2013,5_y2014,5_y2015,5_y2016,5_y2017,5_y2018,5_y2019,5_y2020,6_y2006,6_y2007,6_y2008,6_y2009,6_y2010,6_y2011,6_y2012,6_y2013,6_y2014,6_y2015,6_y2016,6_y2017,6_y2018,6_y2019,6_y2020,7_y2006,7_y2007,7_y2008,7_y2009,7_y2010,7_y2011,7_y2012,7_y2013,7_y2014,7_y2015,7_y2016,7_y2017,7_y2018,7_y2019,7_y2020,8_y2006,8_y2007,8_y2008,8_y2009,8_y2010,8_y2011,8_y2012,8_y2013,8_y2014,8_y2015,8_y2016,8_y2017,8_y2018,8_y2019,8_y2020,9_y2006,9_y2007,9_y2008,9_y2009,9_y2010,9_y2011,9_y2012,9_y2013,9_y2014,9_y2015,9_y2016,9_y2017,9_y2018,9_y2019,9_y2020,10_y2006,10_y2007,10_y2008,10_y2009,10_y2010,10_y2011,10_y2012,10_y2013,10_y2014,10_y2015,10_y2016,10_y2017,10_y2018,10_y2019,10_y2020,11_y2006,11_y2007,11_y2008,11_y2009,11_y2010,11_y2011,11_y2012,11_y2013,11_y2014,11_y2015,11_y2016,11_y2017,11_y2018,11_y2019,11_y2020
12,0.950122, 1.508306, 2.69249, 2.393246, 3.510676, 3.70389, 3.506283, 3.463932, 3.334816, 3.58412, 4.211024, 3.639318, 3.749094, 3.209175, 3.604962,1.041186, 1.414637, 2.375602, 2.19624, 3.178068, 3.36753, 3.248114, 3.252815, 3.276524, 3.370908, 4.291153, 3.725662, 3.849593, 3.250582, 3.608632,1.099856, 1.356293, 2.048695, 1.656944, 2.266998, 2.419028, 2.347456, 2.41098, 2.509459, 2.63556, 2.977408, 2.654089, 2.747282, 2.275427, 2.602603,1.1636, 1.423413, 1.95215, 1.628881, 2.165568, 2.406771, 2.403148, 2.487662, 2.695265, 2.86703, 3.648874, 3.151504, 3.263808, 2.808544, 3.264805,1.107283, 1.317372, 1.808393, 1.627055, 2.091752, 2.285206, 2.274328, 2.388258, 2.802401, 2.762458, 3.267679, 2.819447, 2.952771, 2.578123, 2.859381,1.044696, 1.301988, 1.660739, 1.513122, 1.974615, 2.289252, 2.205328, 2.280763, 2.58474, 2.653608, 2.909378, 2.59839, 2.712325, 2.443226, 2.735206,1.027375, 1.329504, 2.002916, 1.860969, 2.399377, 2.816042, 2.631828, 2.751223, 3.448499, 3.533496, 3.533213, 3.191802, 3.319076, 2.855707, 3.146622,0.994027, 1.255045, 1.855914, 1.651531, 2.217544, 2.563945, 2.263449, 2.264701, 2.611434, 2.647331, 2.597968, 2.337664, 2.417833, 2.110655, 2.306558,0.960245, 1.102434, 1.441285, 1.499113, 1.738031, 1.950222, 1.724399, 1.6929, 1.820255, 1.80336, 1.820361, 1.93513, 2.003449, 1.680259, 1.761741,0.978349, 1.195704, 1.544305, 1.632943, 1.799119, 1.9209, 1.673717, 1.666147, 1.753703, 1.676573, 1.888025, 1.96929, 2.043094, 1.709129, 1.815418
14,0.9557, 1.551099, 2.816045, 2.52314, 4.030631, 4.071686, 4.303327, 4.467068, 4.520552, 4.785266, 5.606913, 4.613582, 4.797123, 4.067586, 4.590505,1.047304, 1.4548, 2.517314, 2.442145, 3.848419, 3.915167, 4.193059, 4.412204, 4.671715, 4.74116, 6.018989, 4.918702, 5.129771, 4.290752, 4.785547,1.106312, 1.394782, 2.170875, 1.842439, 2.623624, 2.687884, 2.896192, 3.125502, 3.400456, 3.522923, 3.968997, 3.368527, 3.519357, 2.952051, 3.39223,1.170433, 1.463817, 2.105946, 1.843958, 2.506454, 2.674504, 2.876076, 3.128287, 3.542813, 3.679731, 4.59021, 3.774625, 3.945636, 3.426716, 3.87207,1.113783, 1.354753, 1.950846, 1.841876, 2.421004, 2.539397, 2.633047, 2.90525, 3.56339, 3.429783, 3.976492, 3.266676, 3.453103, 3.042904, 3.280551,1.050828, 1.338931, 1.79156, 1.712898, 2.285422, 2.567579, 2.58826, 2.812618, 3.296991, 3.305026, 3.505681, 3.104302, 3.270676, 2.973473, 3.235783,1.033407, 1.367237, 2.160701, 2.106683, 2.925518, 3.327291, 3.253972, 3.574197, 4.453835, 4.456002, 4.593267, 4.114099, 4.318094, 3.762624, 4.03005,0.999866, 1.290667, 2.002128, 1.869601, 2.50979, 2.812038, 2.771562, 2.91381, 3.340271, 3.306351, 3.344916, 2.984151, 3.115309, 2.743938, 3.012572,0.965882, 1.133714, 1.55482, 1.622433, 2.025977, 2.202972, 2.174719, 2.243324, 2.49496, 2.413525, 2.511528, 2.541983, 2.656306, 2.24781, 2.367784,0.984088, 1.229635, 1.665959, 1.767276, 2.077311, 2.12008, 2.062392, 2.157237, 2.361809, 2.204694, 2.559443, 2.54173, 2.66161, 2.197354, 2.344868
16,0.960872, 1.559932, 2.757705, 2.350091, 3.622881, 3.680198, 3.655954, 3.625411, 3.650946, 4.278115, 4.486825, 3.709082, 3.781238, 3.425851, 3.844682,1.052965, 1.497088, 2.522454, 2.327517, 3.5395, 3.643221, 3.683143, 3.702388, 3.901063, 4.406874, 5.225649, 4.290226, 4.386848, 3.844111, 4.263456,1.112755, 1.422972, 2.156591, 1.732221, 2.380389, 2.5114, 2.554378, 2.633399, 2.851111, 3.287921, 3.459945, 2.9767, 3.049178, 2.732888, 3.122856,1.177251, 1.472748, 2.063152, 1.806486, 2.369636, 2.603898, 2.643222, 2.746493, 3.095274, 3.57855, 4.169594, 3.475694, 3.562127, 3.305588, 3.714341,1.120267, 1.363025, 1.91121, 1.804455, 2.288858, 2.472366, 2.419882, 2.550685, 3.113267, 3.317047, 3.644389, 3.034852, 3.14532, 2.961565, 3.175027,1.065636, 1.36588, 1.779623, 1.701484, 2.190786, 2.534646, 2.411868, 2.503781, 2.920673, 3.240964, 3.2577, 2.924214, 3.0207, 2.934351, 3.175377,1.047966, 1.386881, 2.134188, 2.08083, 2.788547, 3.266067, 3.104626, 3.257712, 4.039694, 4.473964, 4.307634, 3.911096, 4.024764, 3.747289, 3.991213,1.013947, 1.309205, 1.977552, 1.846649, 2.392276, 2.760284, 2.644348, 2.655789, 3.029658, 3.319648, 3.136887, 2.83688, 2.90367, 2.732743, 2.983529,0.984213, 1.155563, 1.543161, 1.567874, 1.889367, 2.115684, 2.030047, 2.000478, 2.214038, 2.370857, 2.304421, 2.364305, 2.422327, 2.190239, 2.294256,1.002769, 1.253326, 1.653462, 1.707839, 1.937234, 2.036061, 1.925177, 1.923694, 2.095866, 2.165707, 2.348374, 2.364057, 2.427154, 2.141066, 2.272042
18,0.916773, 1.465805, 2.562165, 2.183457, 3.207962, 3.199297, 3.091609, 2.990707, 3.281743, 3.895694, 3.876927, 3.203102, 3.130237, 2.727596, 3.118803,1.004648, 1.417876, 2.362129, 2.179582, 3.158907, 3.192193, 3.139231, 3.07836, 3.534285, 4.044667, 4.55102, 3.734256, 3.660291, 3.065841, 3.464428,1.047819, 1.330069, 1.993131, 1.60093, 2.128524, 2.204727, 2.221665, 2.234309, 2.563798, 2.995187, 2.990808, 2.571639, 2.503938, 2.145128, 2.497465,1.128917, 1.401894, 1.941814, 1.700243, 2.157845, 2.327937, 2.341186, 2.373092, 2.834514, 3.319866, 3.670484, 3.070592, 3.016676, 2.67583, 3.063436,1.084241, 1.309484, 1.815487, 1.714075, 2.103609, 2.230834, 2.221544, 2.284292, 2.954982, 3.189517, 3.325176, 2.778934, 2.760855, 2.484799, 2.714145,1.021888, 1.300161, 1.674951, 1.60141, 1.973372, 2.189518, 2.117272, 2.14413, 2.587504, 2.908742, 2.77433, 2.431995, 2.408241, 2.236116, 2.48469,1.004949, 1.320161, 2.008674, 1.958454, 2.511822, 2.821356, 2.663906, 2.726813, 3.498125, 3.924754, 3.585712, 3.179383, 3.136347, 2.791201, 3.052621,0.967418, 1.239934, 1.851859, 1.729274, 2.144008, 2.372421, 2.276655, 2.230515, 2.632389, 2.922012, 2.620023, 2.31395, 2.270382, 2.042401, 2.289638,0.922103, 1.074668, 1.418994, 1.441714, 1.662719, 1.785564, 1.716212, 1.649804, 1.88898, 2.049187, 1.889969, 1.892946, 1.859119, 1.606777, 1.728223,0.939482, 1.16558, 1.520412, 1.570412, 1.704839, 1.718361, 1.62755, 1.586474, 1.788154, 1.871864, 1.926008, 1.892742, 1.862814, 1.580416, 1.722073
20,0.93553, 1.426239, 2.554919, 2.109912, 3.202178, 3.219071, 3.110715, 2.959739, 3.282928, 4.021783, 4.037316, 3.33532, 3.283336, 2.770595, 3.144258,1.025188, 1.379587, 2.323946, 2.077999, 3.111033, 3.149607, 3.09735, 2.987375, 3.466967, 4.094562, 4.64734, 3.833994, 3.785592, 3.169854, 3.555159,1.069247, 1.294152, 1.987452, 1.546971, 2.124638, 2.213475, 2.230485, 2.20631, 2.559087, 3.078737, 3.101045, 2.680905, 2.629448, 2.194831, 2.536206,1.137273, 1.366844, 1.940269, 1.646328, 2.15835, 2.342006, 2.35533, 2.36373, 2.853906, 3.442792, 3.839594, 3.222906, 3.189525, 2.756535, 3.132205,1.092263, 1.291141, 1.834503, 1.67844, 2.127829, 2.26962, 2.260164, 2.300934, 3.008745, 3.344913, 3.517596, 2.94967, 2.951959, 2.588602, 2.806372,1.029448, 1.281953, 1.692504, 1.568123, 2.011288, 2.244539, 2.170479, 2.176196, 2.654644, 3.073689, 2.957229, 2.601078, 2.594553, 2.332988, 2.572935,1.012384, 1.301672, 2.02972, 1.917741, 2.542724, 2.872652, 2.712343, 2.748834, 3.564561, 4.128027, 3.804321, 3.39153, 3.370135, 2.904484, 3.152746,0.974573, 1.222562, 1.87125, 1.693314, 2.170365, 2.415526, 2.31802, 2.248497, 2.682343, 3.073307, 2.811571, 2.496605, 2.467547, 2.149623, 2.391808,0.940959, 1.057438, 1.411802, 1.390028, 1.657282, 1.790055, 1.720531, 1.637538, 1.895243, 2.122161, 1.996967, 1.999941, 1.978597, 1.709537, 1.824989,0.958699, 1.142611, 1.507055, 1.508452, 1.69291, 1.716246, 1.625549, 1.568791, 1.787369, 1.931268, 2.027432, 1.992238, 1.97511, 1.67519, 1.811683
22,0.910714, 1.397387, 2.460199, 1.81432, 2.513836, 2.581497, 2.515988, 2.306343, 2.560002, 3.109751, 3.32933, 2.791703, 2.77127, 2.228444, 2.601396,0.997989, 1.351674, 2.23779, 1.786881, 2.487701, 2.572765, 2.55177, 2.371171, 2.753801, 3.224914, 3.934233, 3.294384, 3.280115, 2.617339, 3.095887,1.040881, 1.267977, 1.91379, 1.330262, 1.777642, 1.891841, 1.922724, 1.832344, 2.126838, 2.537167, 2.746823, 2.410306, 2.383897, 1.900365, 2.322147,1.107096, 1.339186, 1.868334, 1.415688, 1.805837, 1.939784, 1.967545, 1.90236, 2.298488, 2.749422, 3.163135, 2.694931, 2.689413, 2.21593, 2.662639,1.063281, 1.265019, 1.766497, 1.443305, 1.780305, 1.847926, 1.856005, 1.820396, 2.382073, 2.625923, 2.84869, 2.488175, 2.511019, 2.099256, 2.406653,0.998324, 1.251241, 1.623558, 1.343306, 1.676386, 1.820547, 1.77557, 1.715153, 2.093725, 2.403809, 2.385758, 2.185766, 2.198589, 1.884754, 2.198057,0.981772, 1.270482, 1.858857, 1.5684, 1.933783, 2.126011, 2.024574, 1.97679, 2.565233, 2.945717, 2.800449, 2.600484, 2.60578, 2.141022, 2.457593,0.945111, 1.193279, 1.713744, 1.38487, 1.678699, 1.818139, 1.759703, 1.644514, 1.96322, 2.230433, 2.104914, 1.897155, 1.890815, 1.565926, 1.837557,0.908133, 1.027153, 1.347796, 1.185036, 1.336206, 1.404487, 1.361507, 1.276798, 1.478786, 1.641896, 1.593822, 1.62014, 1.616309, 1.329905, 1.497299,0.925254, 1.109889, 1.438733, 1.285999, 1.364935, 1.346575, 1.286347, 1.223201, 1.39462, 1.494216, 1.618149, 1.613916, 1.613476, 1.303204, 1.486403
24,0.961766, 1.494727, 2.653022, 1.937774, 2.704077, 2.547178, 2.500731, 2.24296, 2.524375, 2.996438, 3.074881, 2.62063, 2.680454, 2.114982, 2.407312,1.053942, 1.445837, 2.413195, 1.8518, 2.596486, 2.395184, 2.393044, 2.175761, 2.562107, 2.9319, 3.523826, 2.982657, 3.046524, 2.385342, 2.751047,1.055502, 1.302335, 1.981665, 1.376543, 1.852641, 1.75867, 1.80047, 1.622604, 1.909653, 2.250196, 2.400068, 2.12882, 2.169446, 1.696964, 2.02184,1.122653, 1.375486, 1.934619, 1.463534, 1.8802, 1.801478, 1.840651, 1.682972, 2.061785, 2.436093, 2.761171, 2.377926, 2.445124, 1.976853, 2.312344,1.078228, 1.299314, 1.829174, 1.434836, 1.782505, 1.686281, 1.706065, 1.582412, 2.099547, 2.286147, 2.50875, 2.214967, 2.303188, 1.897873, 2.118052,1.012355, 1.285165, 1.681169, 1.335433, 1.688519, 1.671254, 1.638193, 1.496467, 1.85225, 2.100546, 2.053915, 1.902104, 1.97137, 1.666034, 1.891433,0.995569, 1.304927, 1.924821, 1.559212, 1.947784, 1.951672, 1.867938, 1.724747, 2.269385, 2.574091, 2.410923, 2.262999, 2.336472, 1.892191, 2.114346,0.975894, 1.248017, 1.806969, 1.401899, 1.721735, 1.747758, 1.700123, 1.502503, 1.818707, 2.040954, 1.897586, 1.728797, 1.77535, 1.449196, 1.65546,0.937714, 1.074265, 1.421101, 1.199596, 1.422056, 1.40095, 1.364936, 1.261029, 1.480888, 1.624109, 1.553218, 1.605367, 1.65021, 1.347046, 1.478745,0.95539, 1.160793, 1.516984, 1.301802, 1.452628, 1.343187, 1.289589, 1.196982, 1.383759, 1.464426, 1.562409, 1.584475, 1.632145, 1.307841, 1.454455
26,0.954676, 1.547134, 2.746037, 1.995205, 2.759364, 2.651534, 2.602578, 2.364313, 2.450264, 2.871352, 2.896776, 2.468832, 2.473231, 1.936972, 2.090758,1.046171, 1.49652, 2.497782, 1.906668, 2.649566, 2.493314, 2.490506, 2.286132, 2.432483, 2.748036, 3.339583, 2.826709, 2.827829, 2.197656, 2.403591,1.044361, 1.343667, 2.04456, 1.433821, 1.912504, 1.877384, 1.904486, 1.768706, 1.918393, 2.23165, 2.406768, 2.134763, 2.130736, 1.654303, 1.869148,1.110801, 1.419143, 1.99602, 1.417892, 1.805298, 1.788692, 1.810925, 1.7068, 1.927028, 2.247817, 2.576113, 2.209398, 2.225088, 1.78559, 1.980672,1.07495, 1.350733, 1.90156, 1.400649, 1.724502, 1.687035, 1.691262, 1.617004, 1.977223, 2.125472, 2.358374, 2.073614, 2.11184, 1.727264, 1.828025,1.009277, 1.336017, 1.747684, 1.303602, 1.633555, 1.671983, 1.638529, 1.552244, 1.770641, 1.98237, 1.959921, 1.807567, 1.834844, 1.539133, 1.657053,0.992544, 1.356571, 2.000993, 1.522062, 1.884397, 1.952539, 1.868331, 1.752763, 2.125418, 2.380032, 2.253962, 2.106945, 2.130594, 1.712636, 1.814803,0.97293, 1.2974, 1.87847, 1.368492, 1.665702, 1.748531, 1.700482, 1.526906, 1.703328, 1.887081, 1.774042, 1.609576, 1.618909, 1.311673, 1.420926,0.934865, 1.116782, 1.477346, 1.13387, 1.332141, 1.357118, 1.321925, 1.240864, 1.342954, 1.454038, 1.406044, 1.447254, 1.457069, 1.180545, 1.228986,0.952488, 1.20673, 1.577013, 1.230463, 1.360772, 1.301154, 1.248942, 1.177835, 1.254867, 1.311078, 1.414366, 1.428423, 1.441123, 1.146193, 1.208816
28,0.95442, 1.500204, 2.662734, 1.908582, 2.702909, 2.817297, 2.73422, 2.476681, 2.703088, 3.023679, 3.17494, 2.690869, 2.667022, 2.059665, 2.228303,1.045891, 1.451136, 2.42203, 1.819492, 2.566368, 2.619598, 2.587255, 2.368032, 2.653498, 2.861502, 3.619395, 3.046524, 3.015357, 2.287238, 2.507308,1.044081, 1.302916, 1.982552, 1.368267, 1.852444, 1.972469, 1.978468, 1.858582, 2.122984, 2.351772, 2.639824, 2.337221, 2.308028, 1.7444, 1.975465,1.110501, 1.376096, 1.935474, 1.353061, 1.748618, 1.879286, 1.881274, 1.793535, 2.132544, 2.368807, 2.613976, 2.23779, 2.229735, 1.741834, 1.936575,1.057922, 1.289367, 1.815168, 1.315793, 1.671947, 1.774173, 1.758643, 1.678212, 2.161094, 2.212249, 2.363525, 2.074359, 2.090158, 1.664166, 1.765291,1.01023, 1.297067, 1.696737, 1.245512, 1.610791, 1.788337, 1.732864, 1.638474, 1.968308, 2.098494, 1.997702, 1.839061, 1.846982, 1.508202, 1.627478,0.993481, 1.317015, 1.942645, 1.454225, 1.858123, 2.088401, 1.975887, 1.850118, 2.362674, 2.519423, 2.297384, 2.143627, 2.144658, 1.680345, 1.784671,0.973848, 1.259576, 1.823705, 1.307508, 1.642485, 1.870216, 1.798388, 1.611732, 1.893485, 1.997631, 1.808242, 1.637619, 1.629618, 1.286957, 1.39735,0.935748, 1.084223, 1.434275, 1.083339, 1.265896, 1.398874, 1.347289, 1.262255, 1.43869, 1.486908, 1.384444, 1.422432, 1.41687, 1.118947, 1.167534,0.95339, 1.171549, 1.531043, 1.175636, 1.29312, 1.341204, 1.272924, 1.198158, 1.344345, 1.34073, 1.392652, 1.403935, 1.401373, 1.089263, 1.151405
30,0.936891, 1.468397, 2.606285, 1.863619, 2.788279, 3.048177, 2.796856, 2.615944, 2.770646, 3.242827, 3.378132, 2.796615, 2.758221, 2.153175, 2.34486,1.02669, 1.420393, 2.370721, 1.706649, 2.697348, 2.887717, 2.696431, 2.548351, 2.7711, 3.126764, 3.785482, 3.112356, 3.065369, 2.350371, 2.59355,1.024909, 1.275308, 1.940544, 1.2834, 1.946978, 2.174344, 2.061945, 1.986109, 2.201563, 2.551798, 2.741646, 2.371022, 2.329901, 1.780013, 2.029117,1.090115, 1.346936, 1.894463, 1.261182, 1.826327, 2.058634, 1.948354, 1.90457, 2.197595, 2.554158, 2.697771, 2.307486, 2.291842, 1.809753, 2.025382,1.038499, 1.267047, 1.78375, 1.231309, 1.753172, 1.951191, 1.828569, 1.801779, 2.251595, 2.411665, 2.466194, 2.162564, 2.172067, 1.748122, 1.866601,1.01781, 1.308201, 1.711298, 1.221305, 1.769858, 2.060874, 1.887976, 1.84329, 2.148866, 2.397129, 2.212867, 2.091609, 2.093908, 1.694054, 1.828027,1.000934, 1.328322, 1.959325, 1.425964, 2.041621, 2.406674, 2.185104, 2.112665, 2.618161, 2.921203, 2.583062, 2.469575, 2.462868, 1.911858, 2.030555,0.981153, 1.270386, 1.839354, 1.282092, 1.804676, 2.155222, 1.988795, 1.840435, 2.098227, 2.316184, 2.033082, 1.886615, 1.8714, 1.483937, 1.611227,0.942768, 1.093528, 1.446581, 1.06228, 1.390903, 1.612061, 1.467889, 1.420043, 1.570663, 1.698503, 1.533552, 1.614457, 1.603002, 1.271111, 1.326302,0.960545, 1.181602, 1.544178, 1.152785, 1.420811, 1.545592, 1.386856, 1.338492, 1.457384, 1.520801, 1.531842, 1.582306, 1.574368, 1.228729, 1.298826
