,2_y2006,2_y2007,2_y2008,2_y2009,2_y2010,2_y2011,2_y2012,2_y2013,2_y2014,2_y2015,2_y2016,2_y2017,2_y2018,2_y2019,2_y2020,3_y2006,3_y2007,3_y2008,3_y2009,3_y2010,3_y2011,3_y2012,3_y2013,3_y2014,3_y2015,3_y2016,3_y2017,3_y2018,3_y2019,3_y2020,4_y2006,4_y2007,4_y2008,4_y2009,4_y2010,4_y2011,4_y2012,4_y2013,4_y2014,4_y2015,4_y2016,4_y2017,4_y2018,4_y2019,4_y2020,5_y2006,5_y2007,5_y2008,5_y2009,5_y2010,5_y2011,5_y2012,5_y2013,5_y2014,5_y2015,5_y2016,5_y2017,5_y2018,5_y2019,5_y2020,6_y2006,6_y2007,6_y2008,6_y2009,6_y2010,6_y2011,6_y2012,6_y2013,6_y2014,6_y2015,6_y2016,6_y2017,6_y2018,6_y2019,6_y2020,7_y2006,7_y2007,7_y2008,7_y2009,7_y2010,7_y2011,7_y2012,7_y2013,7_y2014,7_y2015,7_y2016,7_y2017,7_y2018,7_y2019,7_y2020,8_y2006,8_y2007,8_y2008,8_y2009,8_y2010,8_y2011,8_y2012,8_y2013,8_y2014,8_y2015,8_y2016,8_y2017,8_y2018,8_y2019,8_y2020,9_y2006,9_y2007,9_y2008,9_y2009,9_y2010,9_y2011,9_y2012,9_y2013,9_y2014,9_y2015,9_y2016,9_y2017,9_y2018,9_y2019,9_y2020,10_y2006,10_y2007,10_y2008,10_y2009,10_y2010,10_y2011,10_y2012,10_y2013,10_y2014,10_y2015,10_y2016,10_y2017,10_y2018,10_y2019,10_y2020,11_y2006,11_y2007,11_y2008,11_y2009,11_y2010,11_y2011,11_y2012,11_y2013,11_y2014,11_y2015,11_y2016,11_y2017,11_y2018,11_y2019,11_y2020
12,1, 1.0295, 1.029136, 1.031683, 1.065607, 1.056934, 1.074944, 1.074944, 1.074944, 1.074944, 1.073747, 1.067659, 1.067659, 1.067659, 1.097526,1, 1.052175, 1.019188, 0.984995, 0.990264, 0.990264, 0.990264, 0.990264, 0.990264, 0.990264, 0.953393, 0.953393, 0.953393, 0.953393, 0.978618,1, 1, 0.971743, 0.973062, 0.935516, 0.935516, 0.935516, 0.935516, 0.935516, 0.935516, 0.944821, 0.944821, 0.944821, 0.944821, 0.961792,1, 1, 0.973671, 0.910549, 0.875415, 0.875415, 0.875415, 0.875415, 0.875415, 0.875415, 0.875415, 0.875415, 0.875415, 0.875415, 0.875415,1, 1, 0.995057, 0.950529, 0.950529, 0.950529, 0.950529, 0.950529, 0.950529, 0.950529, 0.950529, 0.950529, 0.950529, 0.950529, 0.950529,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
14,1, 0.963298, 0.985211, 1.036655, 1.117117, 1.128321, 1.147548, 1.152199, 1.152199, 1.152199, 1.240781, 1.139135, 1.139135, 1.139135, 1.168873,1, 0.971225, 0.944549, 0.946138, 0.972461, 0.972461, 0.972461, 0.972461, 0.972461, 0.972461, 1.026836, 0.951656, 0.951656, 0.951656, 0.976835,1, 0.990159, 0.982745, 1.034816, 0.994887, 0.994887, 0.994887, 0.994887, 0.994887, 0.994887, 1.115647, 1.115647, 1.115647, 1.115647, 1.135687,1, 0.990159, 0.984696, 0.968337, 0.930973, 0.930973, 0.930973, 0.930973, 0.930973, 0.930973, 1.00691, 1.00691, 1.00691, 1.00691, 1.00691,1, 1, 0.965394, 0.922193, 0.922193, 0.922193, 0.922193, 0.922193, 0.922193, 0.922193, 0.997414, 0.997414, 0.997414, 0.997414, 0.997414,1, 1, 1.021374, 1.021374, 1.021374, 1.021374, 1.021374, 1.021374, 1.021374, 1.021374, 1.085532, 1.085532, 1.085532, 1.085532, 1.085532,1, 1, 0.982354, 0.982354, 0.982354, 0.982354, 0.982354, 0.982354, 0.982354, 0.982354, 0.982354, 0.982354, 0.982354, 0.982354, 0.982354,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
16,1.027542, 1.00648, 1.163628, 1.214617, 1.391079, 1.305492, 1.355021, 1.354602, 1.354602, 1.380448, 1.563806, 1.435698, 1.435698, 1.435698, 1.496652,1.028516, 0.978458, 1.103465, 1.096503, 1.202721, 1.177475, 1.201671, 1.202438, 1.202438, 1.202438, 1.301382, 1.206102, 1.206102, 1.206102, 1.25774,1.028516, 1.004978, 1.138542, 1.189301, 1.17174, 1.106067, 1.128795, 1.125967, 1.125967, 1.125967, 1.294171, 1.294171, 1.294171, 1.294171, 1.33841,1.028516, 1.028718, 1.167749, 1.139186, 1.103096, 1.103096, 1.125763, 1.125763, 1.125763, 1.125763, 1.247998, 1.247998, 1.247998, 1.247998, 1.267884,1, 0.986827, 1.11075, 1.052578, 1.08762, 1.08762, 1.08762, 1.08762, 1.08762, 1.08762, 1.205712, 1.205712, 1.205712, 1.205712, 1.224924,1, 0.986827, 1.140607, 1.131506, 1.169175, 1.169175, 1.169175, 1.169175, 1.169175, 1.169175, 1.273652, 1.273652, 1.273652, 1.273652, 1.324805,1, 0.986827, 1.097033, 1.08828, 1.12451, 1.12451, 1.12451, 1.12451, 1.12451, 1.12451, 1.12451, 1.12451, 1.12451, 1.12451, 1.12451,1, 1, 1, 0.992021, 1.025047, 1.025047, 1.025047, 1.025047, 1.025047, 1.025047, 1.025047, 1.025047, 1.025047, 1.025047, 1.025047,1, 1, 1, 0.992021, 0.992021, 0.992021, 0.992021, 0.992021, 0.992021, 0.992021, 0.992021, 0.992021, 0.992021, 0.992021, 0.992021,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
18,1.027542, 0.99504, 1.191494, 1.138278, 1.185125, 1.142995, 1.166482, 1.181462, 1.144569, 1.150075, 1.250751, 1.140672, 1.140672, 1.10812, 1.155167,1.028516, 0.951735, 1.113474, 1.08114, 1.07805, 1.107012, 1.12976, 1.153831, 1.153831, 1.137675, 1.171581, 1.078601, 1.078601, 1.078601, 1.12478,1.028516, 0.981305, 1.170213, 1.181549, 1.083495, 1.036027, 1.057316, 1.054667, 1.054667, 1.054667, 1.163759, 1.163759, 1.163759, 1.163759, 1.20354,1.028516, 1.074866, 1.227783, 1.157739, 1.068286, 1.082136, 1.104372, 1.104372, 1.104372, 1.104372, 1.17534, 1.17534, 1.17534, 1.17534, 1.194068,1, 1.031094, 1.192306, 1.092118, 1.158921, 1.173946, 1.173946, 1.173946, 1.173946, 1.173946, 1.301411, 1.301411, 1.301411, 1.301411, 1.322148,1, 1.022124, 1.213706, 1.185072, 1.166878, 1.166878, 1.166878, 1.166878, 1.166878, 1.166878, 1.271149, 1.271149, 1.271149, 1.271149, 1.322201,1, 1.022124, 1.16734, 1.170497, 1.152527, 1.152527, 1.152527, 1.152527, 1.152527, 1.152527, 1.152527, 1.152527, 1.152527, 1.152527, 1.152527,1, 1.035769, 1.064088, 1.047812, 1.031726, 1.031726, 1.031726, 1.031726, 1.031726, 1.031726, 1.031726, 1.031726, 1.031726, 1.031726, 1.031726,1, 1.035769, 1.035769, 1.020393, 0.972358, 0.972358, 0.972358, 0.972358, 0.972358, 0.972358, 0.972358, 0.972358, 0.972358, 0.972358, 0.972358,1, 1.035769, 1.035769, 1.028599, 1.028599, 1.028599, 1.028599, 1.028599, 1.028599, 1.028599, 1.028599, 1.028599, 1.028599, 1.028599, 1.028599
20,1.02573, 0.989231, 1.283874, 1.166109, 1.235797, 1.191867, 1.243479, 1.245947, 1.226433, 1.253479, 1.396846, 1.383725, 1.383725, 1.344237, 1.412443,1.026702, 0.943658, 1.196605, 1.10462, 1.145215, 1.175982, 1.211878, 1.224431, 1.254085, 1.257742, 1.314275, 1.314275, 1.314275, 1.314275, 1.370545,1.012523, 0.983232, 1.270836, 1.235007, 1.1775, 1.125914, 1.17467, 1.159165, 1.181747, 1.202024, 1.345863, 1.345863, 1.345863, 1.345863, 1.391868,1.012523, 1.058152, 1.303138, 1.182692, 1.134657, 1.149368, 1.184452, 1.184452, 1.184452, 1.204776, 1.301054, 1.301054, 1.301054, 1.301054, 1.321785,1, 1.033848, 1.288908, 1.136309, 1.219897, 1.235713, 1.247792, 1.247792, 1.247792, 1.247792, 1.389861, 1.389861, 1.389861, 1.389861, 1.412007,1, 1.022124, 1.289225, 1.211582, 1.192982, 1.192982, 1.204643, 1.204643, 1.204643, 1.204643, 1.318537, 1.318537, 1.318537, 1.318537, 1.371493,1, 1.022124, 1.239972, 1.196678, 1.178307, 1.178307, 1.178307, 1.178307, 1.178307, 1.178307, 1.183917, 1.183917, 1.183917, 1.183917, 1.183917,1, 1.035769, 1.136295, 1.076935, 1.060403, 1.060403, 1.060403, 1.060403, 1.060403, 1.060403, 1.084594, 1.084594, 1.084594, 1.084594, 1.084594,1, 1.035769, 1.062016, 0.994707, 0.94788, 0.94788, 0.94788, 0.94788, 0.94788, 0.94788, 0.961163, 0.961163, 0.961163, 0.961163, 0.961163,1, 1.035769, 1.062016, 1.070041, 1.070041, 1.070041, 1.070041, 1.070041, 1.070041, 1.070041, 1.070041, 1.070041, 1.070041, 1.070041, 1.070041
22,1.025993, 0.963878, 1.210545, 1.146094, 1.217874, 1.159667, 1.173785, 1.204805, 1.185934, 1.163434, 1.318433, 1.296768, 1.296768, 1.259762, 1.438921,1.008945, 0.903341, 1.108465, 1.066618, 1.125116, 1.172028, 1.171764, 1.201878, 1.230985, 1.18502, 1.313312, 1.313312, 1.313312, 1.313312, 1.45799,0.995011, 0.941222, 1.177227, 1.192512, 1.156827, 1.137662, 1.163765, 1.148404, 1.170775, 1.190864, 1.308263, 1.308263, 1.308263, 1.308263, 1.440363,0.995011, 1.012941, 1.205809, 1.140732, 1.132954, 1.147643, 1.182675, 1.182675, 1.182675, 1.202968, 1.27464, 1.27464, 1.27464, 1.27464, 1.344486,0.982705, 0.976445, 1.176701, 1.081346, 1.201787, 1.217368, 1.229268, 1.229268, 1.229268, 1.229268, 1.336876, 1.336876, 1.336876, 1.336876, 1.410132,0.982705, 0.966474, 1.178332, 1.154291, 1.176609, 1.176609, 1.18811, 1.18811, 1.18811, 1.18811, 1.263626, 1.263626, 1.263626, 1.263626, 1.364653,0.982705, 0.966474, 1.133317, 1.140092, 1.143217, 1.143217, 1.143217, 1.143217, 1.143217, 1.143217, 1.116141, 1.116141, 1.116141, 1.116141, 1.158836,0.982705, 1.017855, 1.07936, 1.066323, 1.049954, 1.049954, 1.049954, 1.049954, 1.049954, 1.049954, 1.043504, 1.043504, 1.043504, 1.043504, 1.08342,0.982705, 1.017855, 1.008803, 0.984905, 0.93854, 0.93854, 0.93854, 0.93854, 0.93854, 0.93854, 0.92475, 0.92475, 0.92475, 0.92475, 0.960124,1.000256, 1.036034, 1.015843, 1.06689, 1.06689, 1.06689, 1.06689, 1.06689, 1.06689, 1.06689, 1.040199, 1.040199, 1.040199, 1.040199, 1.079989
24,1.039278, 1.05283, 1.419936, 1.277679, 1.328995, 1.204831, 1.194943, 1.22967, 1.230523, 1.194255, 1.470276, 1.446116, 1.446116, 1.404848, 1.537732,1.02201, 1.003126, 1.336313, 1.247651, 1.288253, 1.277655, 1.251648, 1.287111, 1.340188, 1.281879, 1.543388, 1.543388, 1.543388, 1.543388, 1.64197,1.007896, 1.045194, 1.419211, 1.386176, 1.316267, 1.277502, 1.280502, 1.266843, 1.312982, 1.326953, 1.558939, 1.546197, 1.546197, 1.546197, 1.631342,1.007896, 1.124835, 1.45367, 1.325984, 1.339692, 1.339281, 1.352372, 1.355843, 1.378373, 1.39304, 1.578473, 1.578473, 1.578473, 1.578473, 1.592706,0.995431, 1.0924, 1.463743, 1.32414, 1.497042, 1.496583, 1.511212, 1.511212, 1.536323, 1.52627, 1.775073, 1.775073, 1.775073, 1.775073, 1.782022,0.995431, 1.074798, 1.441257, 1.389826, 1.44117, 1.422288, 1.436191, 1.436191, 1.436191, 1.426793, 1.622793, 1.622793, 1.622793, 1.622793, 1.752537,0.995431, 1.05207, 1.356884, 1.3437, 1.347383, 1.32973, 1.32973, 1.32973, 1.32973, 1.321029, 1.359234, 1.359234, 1.359234, 1.359234, 1.411228,0.995431, 1.066113, 1.218821, 1.185313, 1.167117, 1.151826, 1.151826, 1.151826, 1.151826, 1.144289, 1.175533, 1.175533, 1.175533, 1.175533, 1.2205,0.995431, 1.04114, 1.112466, 1.069166, 1.018835, 1.018835, 1.018835, 1.018835, 1.018835, 1.018835, 1.037646, 1.037646, 1.037646, 1.037646, 1.077338,1.013209, 1.059735, 1.083853, 1.100799, 1.100799, 1.100799, 1.100799, 1.100799, 1.100799, 1.100799, 1.109376, 1.109376, 1.109376, 1.109376, 1.151812
26,1.039278, 1.04846, 1.567176, 1.458458, 1.55355, 1.441273, 1.398934, 1.495994, 1.489358, 1.427507, 1.716397, 1.672338, 1.672338, 1.624614, 1.778286,1.02201, 1.014257, 1.497459, 1.488818, 1.572288, 1.595741, 1.541013, 1.646762, 1.705879, 1.608585, 1.891512, 1.842957, 1.842957, 1.842957, 1.960673,1.007896, 1.056898, 1.590509, 1.606681, 1.553242, 1.600881, 1.581805, 1.626247, 1.676836, 1.671442, 1.873282, 1.810277, 1.810277, 1.810277, 1.909965,1.007896, 1.137433, 1.629129, 1.516045, 1.562652, 1.658942, 1.675158, 1.745259, 1.765163, 1.759484, 1.867618, 1.849559, 1.849559, 1.849559, 1.866236,1.000203, 1.109929, 1.648285, 1.521196, 1.754561, 1.862676, 1.880884, 1.954579, 1.976871, 1.951946, 2.27014, 2.27014, 2.27014, 2.27014, 2.279026,1.000203, 1.091933, 1.622798, 1.596492, 1.688905, 1.770026, 1.787328, 1.834853, 1.825446, 1.813501, 2.062622, 2.062622, 2.062622, 2.062622, 2.227531,1.000203, 1.055683, 1.464662, 1.479725, 1.539895, 1.573805, 1.573805, 1.615653, 1.618625, 1.608033, 1.654536, 1.654536, 1.654536, 1.654536, 1.717826,1.000203, 1.090994, 1.34173, 1.331196, 1.360331, 1.390287, 1.390287, 1.427254, 1.427254, 1.417915, 1.456629, 1.456629, 1.456629, 1.456629, 1.512348,1.000203, 1.059172, 1.217445, 1.193692, 1.180516, 1.194816, 1.194816, 1.194816, 1.194816, 1.194816, 1.216876, 1.216876, 1.216876, 1.216876, 1.263424,1.018067, 1.064816, 1.171531, 1.213879, 1.259786, 1.275047, 1.275047, 1.275047, 1.275047, 1.275047, 1.284981, 1.284981, 1.284981, 1.284981, 1.334135
28,1.051471, 1.086074, 1.607335, 1.495834, 1.593331, 1.487071, 1.449337, 1.538404, 1.509367, 1.444018, 1.77101, 1.693366, 1.693366, 1.645042, 1.762613,1.034002, 1.033446, 1.510693, 1.501973, 1.588149, 1.621533, 1.572375, 1.692574, 1.776248, 1.688431, 2.025153, 1.973168, 1.973168, 1.973168, 2.054858,1.019723, 1.056932, 1.590566, 1.606744, 1.591526, 1.607873, 1.595262, 1.652086, 1.725737, 1.747111, 1.99729, 1.930114, 1.930114, 1.930114, 1.993388,1.019723, 1.137467, 1.629181, 1.516094, 1.644756, 1.711546, 1.735401, 1.821257, 1.866096, 1.863657, 2.017798, 1.998287, 1.998287, 1.998287, 1.973717,1.011939, 1.109965, 1.648338, 1.521246, 1.873514, 1.949595, 1.976767, 2.03899, 2.089191, 2.054777, 2.420601, 2.420601, 2.420601, 2.420601, 2.378749,1.011939, 1.091971, 1.622853, 1.596547, 1.832916, 1.882935, 1.909178, 1.945413, 1.96073, 1.940277, 2.235316, 2.235316, 2.235316, 2.235316, 2.414032,1.011939, 1.055719, 1.464711, 1.479775, 1.671203, 1.708004, 1.731809, 1.764677, 1.791024, 1.772341, 1.836388, 1.836388, 1.836388, 1.836388, 1.906634,1.011939, 1.122407, 1.380363, 1.369527, 1.518783, 1.552228, 1.573862, 1.603733, 1.624688, 1.607741, 1.651637, 1.651637, 1.651637, 1.651637, 1.714816,1.011939, 1.08967, 1.252503, 1.228067, 1.30945, 1.325312, 1.343784, 1.333822, 1.38013, 1.374729, 1.400112, 1.400112, 1.400112, 1.400112, 1.45367,1.030012, 1.085854, 1.194675, 1.237859, 1.385097, 1.401876, 1.421415, 1.421415, 1.470764, 1.465009, 1.476423, 1.476423, 1.476423, 1.476423, 1.5329
30,1.120277, 1.136606, 1.698838, 1.476875, 1.563428, 1.531649, 1.474681, 1.565306, 1.550284, 1.489383, 1.700012, 1.649257, 1.649257, 1.602192, 1.716699,1.101666, 1.081535, 1.596701, 1.45235, 1.556656, 1.668337, 1.598323, 1.720505, 1.833601, 1.737143, 1.93913, 1.916989, 1.916989, 1.916989, 1.996356,1.086453, 1.10611, 1.681114, 1.553649, 1.538935, 1.631979, 1.599724, 1.656708, 1.757442, 1.773281, 1.886668, 1.84988, 1.84988, 1.84988, 1.910524,1.086453, 1.190394, 1.704987, 1.55431, 1.686217, 1.841863, 1.845094, 1.936376, 2.014864, 2.005527, 2.020861, 2.030595, 2.030595, 2.030595, 2.005628,1.07816, 1.16161, 1.725029, 1.592024, 1.96068, 2.141658, 2.145415, 2.212945, 2.302642, 2.257167, 2.474683, 2.51088, 2.51088, 2.51088, 2.560951,1.047034, 1.109786, 1.64933, 1.622595, 1.862821, 1.973338, 1.999417, 2.037365, 2.053405, 2.031985, 2.178678, 2.210546, 2.210546, 2.210546, 2.477727,1.018308, 1.043508, 1.447768, 1.462655, 1.651867, 1.740892, 1.7639, 1.797377, 1.824212, 1.805183, 1.740749, 1.766211, 1.766211, 1.766211, 1.903248,1.018308, 1.109426, 1.364402, 1.353687, 1.501218, 1.582125, 1.603034, 1.633458, 1.654802, 1.637541, 1.565626, 1.565626, 1.565626, 1.565626, 1.6871,1.018308, 1.077066, 1.238015, 1.213861, 1.28553, 1.341679, 1.359411, 1.349333, 1.39618, 1.390716, 1.3182, 1.3182, 1.3182, 1.3182, 1.368624,1.036494, 1.073294, 1.18086, 1.223545, 1.359799, 1.419192, 1.438972, 1.438972, 1.488931, 1.483104, 1.391041, 1.391041, 1.391041, 1.391041, 1.444252
