,2_y2006,2_y2007,2_y2008,2_y2009,2_y2010,2_y2011,2_y2012,2_y2013,2_y2014,2_y2015,2_y2016,2_y2017,2_y2018,2_y2019,2_y2020,3_y2006,3_y2007,3_y2008,3_y2009,3_y2010,3_y2011,3_y2012,3_y2013,3_y2014,3_y2015,3_y2016,3_y2017,3_y2018,3_y2019,3_y2020,4_y2006,4_y2007,4_y2008,4_y2009,4_y2010,4_y2011,4_y2012,4_y2013,4_y2014,4_y2015,4_y2016,4_y2017,4_y2018,4_y2019,4_y2020,5_y2006,5_y2007,5_y2008,5_y2009,5_y2010,5_y2011,5_y2012,5_y2013,5_y2014,5_y2015,5_y2016,5_y2017,5_y2018,5_y2019,5_y2020,6_y2006,6_y2007,6_y2008,6_y2009,6_y2010,6_y2011,6_y2012,6_y2013,6_y2014,6_y2015,6_y2016,6_y2017,6_y2018,6_y2019,6_y2020,7_y2006,7_y2007,7_y2008,7_y2009,7_y2010,7_y2011,7_y2012,7_y2013,7_y2014,7_y2015,7_y2016,7_y2017,7_y2018,7_y2019,7_y2020,8_y2006,8_y2007,8_y2008,8_y2009,8_y2010,8_y2011,8_y2012,8_y2013,8_y2014,8_y2015,8_y2016,8_y2017,8_y2018,8_y2019,8_y2020,9_y2006,9_y2007,9_y2008,9_y2009,9_y2010,9_y2011,9_y2012,9_y2013,9_y2014,9_y2015,9_y2016,9_y2017,9_y2018,9_y2019,9_y2020,10_y2006,10_y2007,10_y2008,10_y2009,10_y2010,10_y2011,10_y2012,10_y2013,10_y2014,10_y2015,10_y2016,10_y2017,10_y2018,10_y2019,10_y2020,11_y2006,11_y2007,11_y2008,11_y2009,11_y2010,11_y2011,11_y2012,11_y2013,11_y2014,11_y2015,11_y2016,11_y2017,11_y2018,11_y2019,11_y2020
12,1.089322, 1.269314, 1.827731, 1.665021, 2.205042, 2.140106, 2.081179, 2.103359, 2.072584, 1.839817, 2.06764, 1.821386, 1.815782, 1.499367, 1.666803,1.075127, 1.218545, 1.65658, 1.562573, 1.97815, 2.138247, 2.000765, 2.091331, 2.121092, 1.940486, 2.00737, 1.841989, 1.89716, 1.648181, 1.816471,1.073209, 1.206551, 1.708924, 1.561487, 1.758275, 1.84147, 1.861868, 1.952493, 1.993001, 2.004269, 2.251722, 2.110308, 2.255677, 1.974935, 2.244325,1.083372, 1.264439, 1.722671, 1.454104, 1.678655, 1.674599, 1.722324, 1.851903, 2.025143, 1.960983, 1.977969, 1.921625, 2.048697, 1.860393, 1.933095,1.065764, 1.247137, 1.85055, 1.517357, 2.061071, 2.07742, 2.110575, 2.270063, 2.523996, 2.32573, 2.610064, 2.49992, 2.700286, 2.425032, 2.552345,0.996, 1.155565, 1.730345, 1.51241, 2.065477, 2.019005, 2.156382, 2.270951, 2.440663, 2.151098, 2.370684, 2.333607, 2.504379, 2.255093, 2.606153,0.99082, 1.08591, 1.497651, 1.349813, 1.704127, 1.692145, 1.810879, 1.782532, 2.02032, 1.809951, 1.851553, 1.949923, 2.075323, 1.87892, 2.056188,0.986606, 1.133497, 1.470165, 1.415814, 1.637312, 1.557924, 1.663905, 1.712404, 1.903587, 1.706873, 1.788477, 1.802112, 1.893769, 1.716741, 1.866815,1.00898, 1.130244, 1.309268, 1.277473, 1.435523, 1.381752, 1.387694, 1.351449, 1.534693, 1.489671, 1.598259, 1.592236, 1.671106, 1.464523, 1.515698,1.050963, 1.136782, 1.290787, 1.346537, 1.471297, 1.410374, 1.319609, 1.265786, 1.3812, 1.381242, 1.493238, 1.548994, 1.676936, 1.432165, 1.438588
14,1.095714, 1.305334, 1.911608, 1.755394, 2.531619, 2.353791, 2.541573, 2.699, 2.795554, 2.507504, 2.822013, 2.358716, 2.37692, 1.987745, 2.147994,1.08144, 1.253129, 1.755382, 1.737509, 2.289341, 2.370612, 2.405623, 2.642105, 2.860139, 2.575075, 2.667617, 2.290885, 2.367139, 2.075533, 2.229999,1.070471, 1.2304, 1.795675, 1.721753, 2.017833, 2.029001, 2.108828, 2.323681, 2.531601, 2.505506, 2.626302, 2.335419, 2.500685, 2.209733, 2.448072,1.080606, 1.289431, 1.81012, 1.60335, 1.978521, 1.956725, 2.068748, 2.337254, 2.567775, 2.448945, 2.431187, 2.33379, 2.511354, 2.253645, 2.356554,1.063036, 1.271782, 1.979597, 1.703299, 2.429429, 2.427577, 2.535267, 2.865215, 3.200527, 2.90467, 3.20836, 3.036353, 3.310336, 2.937855, 3.111684,1.011013, 1.199232, 1.883737, 1.727763, 2.299875, 2.228742, 2.375825, 2.629014, 2.838613, 2.439082, 2.63469, 2.562587, 2.775798, 2.452903, 2.852716,1.005754, 1.126943, 1.630412, 1.542012, 1.897516, 1.82586, 1.95023, 2.01711, 2.296814, 2.00605, 1.985391, 2.065965, 2.219363, 1.985649, 2.170654,1.001476, 1.176322, 1.600486, 1.617404, 1.907557, 1.758895, 1.874946, 2.027508, 2.240687, 1.973733, 1.986349, 1.961806, 2.080833, 1.864084, 2.033959,1.006399, 1.152579, 1.400572, 1.434023, 1.654629, 1.543362, 1.600328, 1.637611, 1.848775, 1.748109, 1.814508, 1.771834, 1.876963, 1.665904, 1.675928,1.048277, 1.159253, 1.380811, 1.445108, 1.700695, 1.579819, 1.650282, 1.663292, 1.804334, 1.761845, 1.842724, 1.799194, 1.96599, 1.694107, 1.709627
16,1.102095, 1.351456, 1.899854, 1.651099, 2.297918, 2.148428, 2.18982, 2.221503, 2.289768, 2.286147, 2.302976, 1.93384, 1.910664, 1.646271, 1.769052,1.087738, 1.294957, 1.838369, 1.722128, 2.18971, 2.320789, 2.223082, 2.332467, 2.524974, 2.530457, 2.346395, 2.024387, 2.066397, 1.866763, 1.997133,1.076703, 1.242572, 1.733157, 1.610036, 1.820906, 1.885577, 1.849936, 1.947297, 2.111204, 2.325786, 2.310245, 2.063912, 2.177324, 1.972336, 2.175742,1.086897, 1.319307, 1.770071, 1.567874, 1.867079, 1.901556, 1.897752, 2.048222, 2.250254, 2.388873, 2.247359, 2.167347, 2.280538, 2.097937, 2.184372,1.069228, 1.301257, 1.935811, 1.665628, 2.292606, 2.35916, 2.325738, 2.510917, 2.804797, 2.833453, 2.9658, 2.819839, 3.006129, 2.775492, 2.923303,1.016901, 1.21751, 1.827782, 1.676441, 2.153503, 2.149116, 2.162555, 2.286043, 2.468328, 2.360821, 2.41661, 2.382664, 2.544898, 2.354041, 2.722455,1.011611, 1.144117, 1.581979, 1.496205, 1.77675, 1.760628, 1.775164, 1.753968, 1.997205, 1.930947, 1.810982, 1.910278, 2.023482, 1.895066, 2.060064,1.007309, 1.194252, 1.582207, 1.598934, 1.819813, 1.728016, 1.738799, 1.79623, 1.985112, 1.935637, 1.845996, 1.848156, 1.932937, 1.812579, 1.966716,1.011842, 1.154479, 1.421748, 1.455709, 1.620903, 1.556981, 1.52397, 1.489759, 1.681877, 1.727327, 1.674692, 1.642901, 1.716099, 1.594359, 1.594998,1.053946, 1.156809, 1.341713, 1.404191, 1.653879, 1.617874, 1.595325, 1.536024, 1.65816, 1.792295, 1.750948, 1.717529, 1.850574, 1.669234, 1.675118
18,1.056853, 1.276365, 1.774114, 1.541824, 2.045095, 1.878599, 1.837379, 1.819371, 2.043375, 2.066784, 1.961844, 1.646461, 1.564333, 1.26538, 1.385401,1.052757, 1.244087, 1.7463, 1.635882, 1.982384, 2.093092, 1.968335, 2.014619, 2.376385, 2.412643, 2.16035, 1.862824, 1.807402, 1.532875, 1.670858,1.029994, 1.18455, 1.633651, 1.517597, 1.635775, 1.647523, 1.586845, 1.630397, 1.926081, 2.149556, 2.061896, 1.841014, 1.848051, 1.604262, 1.77234,1.039745, 1.257701, 1.668442, 1.47786, 1.677257, 1.624879, 1.6499, 1.737111, 2.079531, 2.236459, 2.04598, 1.972035, 1.974458, 1.740628, 1.815034,1.022843, 1.240489, 1.82466, 1.569989, 2.09079, 2.018351, 2.024445, 2.132115, 2.524198, 2.583278, 2.629419, 2.508956, 2.545071, 2.306897, 2.433358,0.972784, 1.156114, 1.716101, 1.574009, 1.956266, 1.831474, 1.858023, 1.916024, 2.254241, 2.184209, 2.174202, 2.15133, 2.186442, 1.973326, 2.286056,0.979076, 1.099168, 1.50274, 1.421262, 1.632946, 1.552969, 1.578615, 1.521569, 1.887877, 1.849073, 1.686398, 1.737196, 1.763964, 1.621849, 1.766072,0.974911, 1.147333, 1.502956, 1.518846, 1.672524, 1.524204, 1.54445, 1.556391, 1.874229, 1.851378, 1.716975, 1.678719, 1.68305, 1.549427, 1.684061,0.979301, 1.121772, 1.365939, 1.398564, 1.506704, 1.389002, 1.338165, 1.276096, 1.569793, 1.633262, 1.539853, 1.475237, 1.477177, 1.347327, 1.384017,1.005583, 1.108087, 1.270754, 1.329927, 1.515544, 1.422848, 1.380944, 1.301096, 1.530451, 1.675857, 1.592071, 1.525109, 1.575222, 1.394917, 1.437376
20,1.064673, 1.239895, 1.799498, 1.515497, 2.076484, 1.930297, 1.88794, 1.838711, 2.087459, 2.185998, 2.105811, 1.776873, 1.700608, 1.383634, 1.533188,1.060547, 1.208446, 1.738391, 1.578082, 1.975429, 2.110748, 1.984941, 1.998228, 2.382575, 2.504413, 2.275817, 1.97305, 1.928382, 1.645012, 1.814769,1.037614, 1.154929, 1.663109, 1.497161, 1.666982, 1.703834, 1.641085, 1.65841, 1.980386, 2.210162, 2.151498, 1.9275, 1.949043, 1.701797, 1.866025,1.047439, 1.221676, 1.692192, 1.452516, 1.702873, 1.674141, 1.699919, 1.760363, 2.130182, 2.290934, 2.114099, 2.014805, 2.032064, 1.801859, 1.864828,1.030414, 1.204956, 1.850632, 1.543067, 2.122724, 2.079547, 2.085825, 2.160655, 2.585683, 2.646204, 2.716961, 2.563376, 2.599192, 2.369688, 2.480888,0.979986, 1.122999, 1.74053, 1.547022, 1.986153, 1.887011, 1.914364, 1.944151, 2.312102, 2.22867, 2.237805, 2.1894, 2.224212, 2.019119, 2.321607,0.986318, 1.07972, 1.541309, 1.412637, 1.689333, 1.630398, 1.657324, 1.573178, 1.973052, 1.922491, 1.768649, 1.801468, 1.828469, 1.690957, 1.863587,0.982124, 1.127037, 1.513034, 1.481719, 1.698288, 1.570613, 1.591472, 1.579426, 1.922566, 1.889289, 1.73443, 1.718436, 1.735491, 1.607023, 1.767775,0.986817, 1.112685, 1.388516, 1.377691, 1.534371, 1.435474, 1.382936, 1.298764, 1.614983, 1.71646, 1.601938, 1.555221, 1.56868, 1.439129, 1.496191,1.013296, 1.099107, 1.291755, 1.310075, 1.543369, 1.470444, 1.427138, 1.3242, 1.574496, 1.764989, 1.659806, 1.611232, 1.676376, 1.484491, 1.548171
22,1.036427, 1.21481, 1.732786, 1.303187, 1.660437, 1.528015, 1.507298, 1.41432, 1.606794, 1.686508, 1.727326, 1.518167, 1.466469, 1.13502, 1.293709,1.03241, 1.184001, 1.673947, 1.357005, 1.652791, 1.748247, 1.658142, 1.630251, 1.945199, 2.049375, 2.001694, 1.761427, 1.733443, 1.409765, 1.60406,1.010084, 1.131568, 1.601461, 1.287425, 1.394729, 1.411223, 1.370901, 1.35301, 1.616841, 1.823536, 1.845534, 1.678188, 1.711197, 1.431308, 1.618694,1.01965, 1.196956, 1.629457, 1.249028, 1.42475, 1.386625, 1.420047, 1.416767, 1.715625, 1.864627, 1.775035, 1.762069, 1.792088, 1.522267, 1.666007,1.003075, 1.180582, 1.701324, 1.2668, 1.695597, 1.644401, 1.649268, 1.645967, 1.97115, 2.038651, 2.159259, 2.121987, 2.169702, 1.89496, 2.0979,0.953984, 1.100279, 1.600101, 1.270046, 1.586498, 1.466814, 1.487989, 1.463658, 1.741912, 1.696836, 1.757595, 1.791143, 1.834901, 1.571517, 1.910794,0.960151, 1.057877, 1.416958, 1.159725, 1.349414, 1.267357, 1.299334, 1.221735, 1.533368, 1.509896, 1.432938, 1.520269, 1.556017, 1.357625, 1.582212,0.960151, 1.10895, 1.396894, 1.221625, 1.302044, 1.171816, 1.197558, 1.177288, 1.434081, 1.408953, 1.334313, 1.377031, 1.40238, 1.225139, 1.425141,0.960634, 1.090175, 1.276491, 1.131034, 1.191302, 1.084577, 1.05384, 0.993801, 1.236648, 1.314062, 1.265117, 1.246643, 1.267987, 1.097491, 1.206577,0.995846, 1.08717, 1.198892, 1.085809, 1.209748, 1.121628, 1.097928, 1.025355, 1.22003, 1.367331, 1.326452, 1.306952, 1.37121, 1.159901, 1.279183
24,1.074897, 1.276119, 1.83507, 1.314435, 1.686728, 1.423821, 1.423716, 1.307106, 1.505702, 1.553506, 1.567551, 1.39265, 1.380008, 1.06431, 1.182829,1.046915, 1.21609, 1.733327, 1.349037, 1.654827, 1.640589, 1.567436, 1.457334, 1.763132, 1.837099, 1.815089, 1.614506, 1.629947, 1.321144, 1.465703,1.024274, 1.162234, 1.658269, 1.279864, 1.396439, 1.324317, 1.295904, 1.209503, 1.465511, 1.665384, 1.704949, 1.567127, 1.639267, 1.351724, 1.488129,1.03398, 1.229403, 1.687261, 1.241694, 1.426504, 1.333709, 1.375869, 1.298104, 1.593857, 1.745406, 1.680744, 1.686524, 1.759603, 1.473505, 1.581959,1.017167, 1.212577, 1.761676, 1.259365, 1.697684, 1.543134, 1.559041, 1.471381, 1.786652, 1.834435, 1.965417, 1.952391, 2.056922, 1.757536, 1.901096,0.967384, 1.130099, 1.656864, 1.262587, 1.588451, 1.376491, 1.406593, 1.308414, 1.578872, 1.508726, 1.580806, 1.628412, 1.718851, 1.440229, 1.710963,0.973644, 1.086556, 1.467234, 1.152925, 1.410365, 1.241501, 1.282152, 1.187695, 1.515042, 1.463439, 1.368286, 1.467391, 1.547503, 1.320941, 1.504121,0.973644, 1.139013, 1.44646, 1.214462, 1.360849, 1.147905, 1.181722, 1.144492, 1.41695, 1.365607, 1.274116, 1.329137, 1.394709, 1.192037, 1.354808,0.974132, 1.119724, 1.321776, 1.124398, 1.245113, 1.062451, 1.039907, 0.966119, 1.221879, 1.273644, 1.208052, 1.203294, 1.261064, 1.067846, 1.151651,0.985916, 1.090189, 1.212021, 1.05387, 1.23444, 1.072723, 1.057751, 0.973178, 1.1769, 1.293876, 1.236612, 1.231617, 1.331411, 1.101831, 1.192017
26,1.066976, 1.320862, 1.899415, 1.353393, 1.721225, 1.482164, 1.468548, 1.361212, 1.443873, 1.470697, 1.458942, 1.296161, 1.257968, 0.962978, 1.013522,1.035863, 1.258406, 1.793644, 1.388669, 1.688235, 1.707373, 1.616369, 1.517705, 1.724504, 1.778525, 1.776763, 1.580418, 1.562702, 1.257223, 1.32169,1.01346, 1.202675, 1.715965, 1.367785, 1.479048, 1.430868, 1.387405, 1.307718, 1.460277, 1.642514, 1.700248, 1.56281, 1.601117, 1.310456, 1.36709,1.030838, 1.281846, 1.75924, 1.30705, 1.488186, 1.438821, 1.470762, 1.430384, 1.618568, 1.749854, 1.70377, 1.70963, 1.747009, 1.452087, 1.477266,1.014075, 1.2643, 1.836819, 1.232999, 1.647309, 1.548403, 1.550102, 1.477425, 1.653326, 1.675877, 1.815509, 1.796039, 1.853264, 1.571752, 1.61324,0.964446, 1.178303, 1.72753, 1.236154, 1.541309, 1.381176, 1.398513, 1.313777, 1.461038, 1.381887, 1.464015, 1.501885, 1.552678, 1.291322, 1.454782,0.970029, 1.132135, 1.528781, 1.128026, 1.367584, 1.24489, 1.273927, 1.191758, 1.401026, 1.339504, 1.266342, 1.352461, 1.396946, 1.183564, 1.296174,0.970029, 1.186798, 1.507142, 1.150543, 1.277713, 1.114526, 1.136896, 1.111976, 1.268749, 1.21031, 1.141787, 1.186178, 1.227467, 1.0413, 1.138242,0.967295, 1.162829, 1.372659, 1.061681, 1.16516, 1.028127, 0.997137, 0.941234, 1.097066, 1.131884, 1.085537, 1.076803, 1.105282, 0.928976, 0.963583,0.978997, 1.132154, 1.258676, 0.99509, 1.155177, 1.03807, 1.01425, 0.945903, 1.054219, 1.147183, 1.108607, 1.099576, 1.164215, 0.963471, 1.002488
28,1.039323, 1.247943, 1.794555, 1.278677, 1.650605, 1.541746, 1.510415, 1.395952, 1.559404, 1.512562, 1.561704, 1.379744, 1.325819, 0.99815, 1.036314,1.02498, 1.209833, 1.724407, 1.335063, 1.647428, 1.807234, 1.691689, 1.606723, 1.922648, 1.888224, 1.963337, 1.743193, 1.699196, 1.34445, 1.394255,0.995533, 1.175077, 1.67659, 1.333167, 1.463253, 1.493347, 1.43172, 1.365035, 1.605273, 1.713935, 1.708304, 1.567353, 1.582991, 1.261236, 1.297929,1.029873, 1.273794, 1.748191, 1.278223, 1.502009, 1.57519, 1.592078, 1.546381, 1.842791, 1.891111, 1.772944, 1.802035, 1.815305, 1.468807, 1.474038,1.021697, 1.266988, 1.840729, 1.216013, 1.676686, 1.709515, 1.692162, 1.610757, 1.898305, 1.853117, 1.932982, 1.936965, 1.97032, 1.628768, 1.665889,0.971693, 1.180807, 1.731206, 1.219118, 1.577308, 1.533163, 1.534969, 1.439206, 1.685572, 1.535366, 1.566219, 1.627494, 1.658656, 1.344576, 1.535934,0.977319, 1.13454, 1.532025, 1.112473, 1.348722, 1.33172, 1.347476, 1.258153, 1.512379, 1.372559, 1.249414, 1.351626, 1.376277, 1.133005, 1.236444,0.987429, 1.201618, 1.525964, 1.146417, 1.266258, 1.198098, 1.208419, 1.179671, 1.376288, 1.246236, 1.132028, 1.19124, 1.215215, 1.001695, 1.091107,0.984381, 1.177035, 1.389426, 1.057595, 1.154405, 1.104924, 1.059579, 0.998259, 1.189726, 1.165166, 1.075966, 1.081105, 1.093951, 0.893395, 0.928806,0.996289, 1.14599, 1.274056, 0.99126, 1.144518, 1.115611, 1.077766, 1.00385, 1.143993, 1.181669, 1.099536, 1.104673, 1.153018, 0.951157, 0.991943
30,1.049266, 1.261225, 1.813651, 1.289169, 1.758123, 1.722354, 1.662381, 1.575352, 1.707761, 1.733199, 1.764648, 1.517739, 1.472693, 1.14022, 1.191643,1.034784, 1.222719, 1.742779, 1.292994, 1.787824, 2.057007, 1.896989, 1.847395, 2.145259, 2.204461, 2.180723, 1.876113, 1.822909, 1.463929, 1.528192,1.003003, 1.185159, 1.690973, 1.280433, 1.574759, 1.685617, 1.592138, 1.556464, 1.776258, 1.984349, 1.881675, 1.711086, 1.722627, 1.375614, 1.424993,1.0376, 1.284726, 1.763193, 1.227667, 1.573938, 1.731221, 1.723878, 1.716851, 1.985436, 2.131889, 1.913053, 1.927167, 1.935158, 1.542533, 1.54803,1.029363, 1.277866, 1.856531, 1.192382, 1.793782, 1.918197, 1.898734, 1.837317, 2.101273, 2.146285, 2.142874, 2.128213, 2.157946, 1.767407, 1.807681,0.978985, 1.190947, 1.746071, 1.195432, 1.687476, 1.720333, 1.652837, 1.575379, 1.790487, 1.706489, 1.666208, 1.716013, 1.743285, 1.428859, 1.632213,0.984651, 1.144276, 1.545179, 1.090858, 1.44292, 1.494288, 1.450937, 1.389103, 1.620404, 1.541688, 1.36086, 1.499447, 1.521912, 1.238766, 1.351867,0.994838, 1.211933, 1.539061, 1.124142, 1.369247, 1.358794, 1.315175, 1.316437, 1.490433, 1.414844, 1.246253, 1.343753, 1.366417, 1.11362, 1.213021,0.991766, 1.187135, 1.401349, 1.037039, 1.248289, 1.253118, 1.153185, 1.101107, 1.273493, 1.307501, 1.170829, 1.205411, 1.204052, 0.97222, 1.010753,0.994253, 1.144872, 1.272815, 0.962785, 1.245626, 1.273443, 1.180584, 1.110992, 1.228647, 1.33047, 1.200492, 1.235821, 1.273319, 1.038548, 1.083079
