,2_y2006,2_y2007,2_y2008,2_y2009,2_y2010,2_y2011,2_y2012,2_y2013,2_y2014,2_y2015,2_y2016,2_y2017,2_y2018,2_y2019,2_y2020,3_y2006,3_y2007,3_y2008,3_y2009,3_y2010,3_y2011,3_y2012,3_y2013,3_y2014,3_y2015,3_y2016,3_y2017,3_y2018,3_y2019,3_y2020,4_y2006,4_y2007,4_y2008,4_y2009,4_y2010,4_y2011,4_y2012,4_y2013,4_y2014,4_y2015,4_y2016,4_y2017,4_y2018,4_y2019,4_y2020,5_y2006,5_y2007,5_y2008,5_y2009,5_y2010,5_y2011,5_y2012,5_y2013,5_y2014,5_y2015,5_y2016,5_y2017,5_y2018,5_y2019,5_y2020,6_y2006,6_y2007,6_y2008,6_y2009,6_y2010,6_y2011,6_y2012,6_y2013,6_y2014,6_y2015,6_y2016,6_y2017,6_y2018,6_y2019,6_y2020,7_y2006,7_y2007,7_y2008,7_y2009,7_y2010,7_y2011,7_y2012,7_y2013,7_y2014,7_y2015,7_y2016,7_y2017,7_y2018,7_y2019,7_y2020,8_y2006,8_y2007,8_y2008,8_y2009,8_y2010,8_y2011,8_y2012,8_y2013,8_y2014,8_y2015,8_y2016,8_y2017,8_y2018,8_y2019,8_y2020,9_y2006,9_y2007,9_y2008,9_y2009,9_y2010,9_y2011,9_y2012,9_y2013,9_y2014,9_y2015,9_y2016,9_y2017,9_y2018,9_y2019,9_y2020,10_y2006,10_y2007,10_y2008,10_y2009,10_y2010,10_y2011,10_y2012,10_y2013,10_y2014,10_y2015,10_y2016,10_y2017,10_y2018,10_y2019,10_y2020,11_y2006,11_y2007,11_y2008,11_y2009,11_y2010,11_y2011,11_y2012,11_y2013,11_y2014,11_y2015,11_y2016,11_y2017,11_y2018,11_y2019,11_y2020
12,1.041856, 1.151012, 1.556589, 1.481312, 1.630811, 1.827068, 1.995137, 1.971163, 1.850781, 1.945427, 2.354693, 2.267508, 2.307653, 2.33258, 2.600116,0.953294, 1.142252, 1.573945, 1.506197, 1.600861, 1.667692, 1.796879, 1.844832, 1.809414, 1.852943, 2.165649, 2.050103, 2.050461, 2.056463, 2.26275,0.949414, 1.118471, 1.542753, 1.451252, 1.460713, 1.593059, 1.702365, 1.777805, 1.792174, 1.791091, 2.067516, 1.953673, 1.975552, 2.00537, 2.076398,0.905634, 0.99159, 1.325031, 1.138727, 1.326931, 1.384437, 1.455923, 1.515575, 1.539026, 1.474903, 1.727937, 1.719555, 1.742044, 1.755352, 1.901022,0.905634, 0.950755, 1.274465, 1.147105, 1.315495, 1.393813, 1.465175, 1.583269, 1.595883, 1.529076, 1.73376, 1.700476, 1.700476, 1.74446, 1.821659,0.94776, 1.022243, 1.233305, 1.113692, 1.171893, 1.24763, 1.289754, 1.336497, 1.339798, 1.359026, 1.439331, 1.439331, 1.439331, 1.476588, 1.541934,0.997333, 1.081724, 1.197717, 1.215953, 1.351153, 1.436762, 1.435974, 1.435974, 1.405537, 1.420713, 1.491716, 1.491716, 1.491716, 1.491716, 1.53129,1.000256, 1.03944, 1.086089, 1.089169, 1.12297, 1.150668, 1.150668, 1.150668, 1.150668, 1.150668, 1.197967, 1.197967, 1.197967, 1.197967, 1.229748,1, 1.012402, 1.012402, 1.02344, 1.02344, 1.02344, 1.02344, 1.02344, 1.02344, 1.02344, 1.088832, 1.088832, 1.088832, 1.088832, 1.088832,1, 1, 1, 1.003901, 1.003901, 1.003901, 1.003901, 1.003901, 1.003901, 1.003901, 1.003901, 1.003901, 1.003901, 1.003901, 1.003901
14,1.034607, 1.152071, 1.556047, 1.543092, 1.764931, 1.750673, 1.976721, 1.974789, 1.890446, 2.034651, 2.423545, 2.359708, 2.453829, 2.41787, 2.882094,0.965639, 1.153076, 1.51499, 1.473931, 1.619928, 1.541146, 1.716994, 1.78251, 1.816205, 1.904387, 2.144481, 2.042418, 2.062495, 2.016437, 2.30104,0.96171, 1.140315, 1.499749, 1.471868, 1.583191, 1.576833, 1.742323, 1.822262, 1.880368, 1.924182, 2.067378, 1.96543, 2.006624, 1.985611, 2.137497,0.917361, 1.016081, 1.294633, 1.160765, 1.445493, 1.377292, 1.48315, 1.546235, 1.638931, 1.608211, 1.753675, 1.755789, 1.795921, 1.764063, 2.05633,0.917361, 0.974239, 1.245231, 1.185291, 1.492181, 1.443851, 1.55418, 1.681968, 1.717304, 1.684773, 1.740689, 1.715557, 1.750247, 1.750299, 1.960435,0.960034, 1.03925, 1.202618, 1.142199, 1.319396, 1.282801, 1.357919, 1.422851, 1.467062, 1.523711, 1.501959, 1.554953, 1.586396, 1.586472, 1.786389,1.013281, 1.103021, 1.171418, 1.250818, 1.471223, 1.428713, 1.462178, 1.483119, 1.493511, 1.545747, 1.510572, 1.562324, 1.562324, 1.525562, 1.622051,1.004706, 1.047864, 1.043986, 1.101145, 1.207238, 1.155214, 1.182922, 1.199864, 1.236383, 1.25102, 1.236977, 1.289876, 1.289876, 1.289876, 1.37146,1.004449, 1.015457, 0.968245, 1.02947, 1.099819, 1.099819, 1.126198, 1.126198, 1.147508, 1.157512, 1.202891, 1.246691, 1.246691, 1.246691, 1.267633,1, 1, 0.995622, 1.034559, 1.034559, 1.034559, 1.034559, 1.034559, 1.054135, 1.063325, 1.044028, 1.044028, 1.044028, 1.044028, 1.044028
16,1.074428, 1.206457, 1.657264, 1.60238, 1.771101, 1.71926, 1.908297, 1.907561, 1.845172, 1.940118, 2.424012, 2.422408, 2.52999, 2.492914, 3.0612,0.980879, 1.197201, 1.599758, 1.455806, 1.559824, 1.452265, 1.633374, 1.696705, 1.809065, 1.853144, 2.188868, 2.139673, 2.175847, 2.044731, 2.389244,0.998723, 1.201831, 1.651224, 1.580013, 1.664897, 1.6313, 1.819667, 1.899797, 2.051423, 2.050799, 2.311212, 2.255188, 2.33937, 2.225066, 2.423306,0.963849, 1.091205, 1.452416, 1.269678, 1.548913, 1.451882, 1.578357, 1.670962, 1.853395, 1.776709, 2.0322, 2.088307, 2.215384, 2.091667, 2.466755,0.963849, 1.046271, 1.396997, 1.296515, 1.598955, 1.522055, 1.653955, 1.817652, 1.946832, 1.865895, 2.022143, 2.045509, 2.164389, 2.080482, 2.357539,1.008683, 1.116088, 1.349191, 1.249372, 1.467035, 1.403195, 1.499504, 1.595529, 1.725767, 1.756396, 1.816025, 1.88819, 1.989654, 1.912557, 2.205173,1.064628, 1.173485, 1.301886, 1.401273, 1.675417, 1.626352, 1.680292, 1.731351, 1.828968, 1.854908, 1.901381, 1.974984, 2.008281, 1.884948, 2.064637,1.055617, 1.114802, 1.16026, 1.233595, 1.373385, 1.325141, 1.369843, 1.410971, 1.525204, 1.512256, 1.568436, 1.642549, 1.642549, 1.578826, 1.729332,1.055348, 1.080325, 1.095517, 1.174127, 1.273779, 1.284382, 1.327709, 1.336282, 1.358025, 1.342343, 1.463215, 1.52302, 1.52302, 1.52302, 1.57623,1.050674, 1.056333, 1.1185, 1.171562, 1.189699, 1.18922, 1.200541, 1.189874, 1.209235, 1.191995, 1.227622, 1.227622, 1.227622, 1.227622, 1.249378
18,1.045837, 1.211786, 1.732701, 1.666159, 1.829386, 1.788819, 1.878268, 1.78632, 1.783412, 1.882242, 2.27646, 2.300278, 2.439403, 2.414365, 2.879357,0.969818, 1.221436, 1.698934, 1.537602, 1.636542, 1.534829, 1.633004, 1.632212, 1.759544, 1.809202, 2.068601, 2.044622, 2.11118, 1.992801, 2.2615,0.993069, 1.233117, 1.801222, 1.714116, 1.794228, 1.758023, 1.85511, 1.863606, 2.06487, 2.05304, 2.239715, 2.209754, 2.327509, 2.223649, 2.409507,0.958392, 1.11961, 1.60518, 1.395549, 1.692159, 1.597749, 1.643121, 1.646324, 1.873725, 1.786449, 1.977973, 2.055213, 2.213826, 2.084377, 2.450095,0.952553, 1.066966, 1.534519, 1.41635, 1.765625, 1.692997, 1.740352, 1.810127, 1.960208, 1.867188, 1.958802, 2.022588, 2.19478, 2.103823, 2.33318,1.008683, 1.151662, 1.499585, 1.388639, 1.648192, 1.587993, 1.605331, 1.661374, 1.816856, 1.837758, 1.839358, 1.963271, 2.121592, 2.033705, 2.294883,1.064628, 1.210888, 1.447006, 1.557471, 1.882299, 1.795715, 1.732108, 1.793208, 1.955176, 1.970739, 1.955486, 2.085158, 2.174451, 2.035232, 2.181737,1.055617, 1.150334, 1.28959, 1.371099, 1.534078, 1.454703, 1.403945, 1.452956, 1.62105, 1.598564, 1.584141, 1.70308, 1.729285, 1.65757, 1.776891,1.049388, 1.108464, 1.210758, 1.297637, 1.391185, 1.368608, 1.320855, 1.335689, 1.401036, 1.377341, 1.434526, 1.525977, 1.549457, 1.545144, 1.565047,1.050674, 1.090003, 1.243179, 1.302156, 1.306733, 1.274401, 1.201125, 1.1961, 1.254619, 1.230021, 1.21039, 1.220672, 1.224333, 1.229789, 1.218561
20,1.124911, 1.337974, 1.904656, 1.747156, 1.957129, 1.833837, 1.932198, 1.891818, 1.894899, 2.064553, 2.627852, 2.655347, 2.831386, 2.802324, 3.289338,1.043146, 1.330499, 1.842431, 1.590677, 1.723501, 1.548907, 1.653685, 1.70164, 1.860609, 1.974963, 2.37651, 2.355118, 2.438667, 2.301926, 2.571114,1.068154, 1.343223, 1.95336, 1.84603, 1.967084, 1.837287, 1.945458, 1.968265, 2.173846, 2.211847, 2.539462, 2.512059, 2.653412, 2.535008, 2.703576,1.030855, 1.191867, 1.701204, 1.468792, 1.813021, 1.631838, 1.683984, 1.699264, 1.927789, 1.880901, 2.191726, 2.283279, 2.466451, 2.322228, 2.686638,0.998604, 1.107033, 1.585086, 1.452892, 1.843766, 1.685278, 1.73841, 1.820966, 1.965632, 1.916064, 2.115455, 2.18946, 2.382583, 2.283843, 2.528254,1.032396, 1.1666, 1.512303, 1.39072, 1.661108, 1.592044, 1.614995, 1.683258, 1.830122, 1.911014, 2.012951, 2.156426, 2.336919, 2.240113, 2.523237,1.089656, 1.226598, 1.459282, 1.55981, 1.897059, 1.800305, 1.742543, 1.816838, 2.004918, 2.086203, 2.178576, 2.33155, 2.438275, 2.282164, 2.442028,1.108536, 1.195567, 1.356148, 1.486717, 1.659791, 1.565655, 1.516253, 1.587037, 1.792075, 1.844039, 1.923202, 2.019341, 2.050412, 1.96538, 2.103052,1.101995, 1.152051, 1.273245, 1.407061, 1.50519, 1.491263, 1.444209, 1.477044, 1.56806, 1.594559, 1.74783, 1.815863, 1.843804, 1.838672, 1.858995,1.103344, 1.13286, 1.307335, 1.411955, 1.416918, 1.391659, 1.316178, 1.310671, 1.387819, 1.407406, 1.45755, 1.435624, 1.439929, 1.446346, 1.430552
22,1.124911, 1.314226, 1.870851, 1.665638, 1.903161, 1.812695, 1.894718, 1.949036, 1.98521, 2.093067, 2.503045, 2.529235, 2.696567, 2.677093, 3.173212,1.028719, 1.298984, 1.798791, 1.519414, 1.67924, 1.527858, 1.618223, 1.690829, 1.880038, 1.931113, 2.183221, 2.163568, 2.240035, 2.104783, 2.374012,1.05338, 1.311402, 1.907086, 1.76332, 1.83485, 1.735051, 1.822573, 1.872375, 2.119174, 2.086558, 2.25075, 2.226462, 2.351444, 2.236265, 2.408397,1.016598, 1.163634, 1.660904, 1.402984, 1.684616, 1.535092, 1.571535, 1.61025, 1.87206, 1.799273, 1.969824, 2.052107, 2.203312, 2.065008, 2.412526,0.98479, 1.080809, 1.547539, 1.387805, 1.7132, 1.585373, 1.622333, 1.72558, 1.908815, 1.832917, 1.901282, 1.951824, 2.111124, 2.014398, 2.251881,1.018116, 1.138966, 1.47648, 1.328415, 1.54347, 1.497659, 1.507152, 1.57663, 1.756664, 1.806941, 1.788229, 1.915689, 2.063459, 1.968954, 2.239594,1.074584, 1.19754, 1.424715, 1.48993, 1.762713, 1.670278, 1.603815, 1.67834, 1.897971, 1.9985, 1.948953, 2.085804, 2.168072, 2.020001, 2.182736,1.093202, 1.167247, 1.324024, 1.420112, 1.578115, 1.486356, 1.427993, 1.500148, 1.723788, 1.794953, 1.748193, 1.820541, 1.83736, 1.753126, 1.894361,1.08675, 1.124759, 1.243081, 1.344019, 1.431114, 1.415725, 1.360137, 1.408689, 1.521824, 1.566022, 1.603014, 1.65176, 1.66702, 1.654794, 1.689521,1.088082, 1.106025, 1.276367, 1.348697, 1.29172, 1.266771, 1.188525, 1.198551, 1.291446, 1.325309, 1.290732, 1.260896, 1.257019, 1.256859, 1.255347
24,1.116427, 1.292612, 1.744032, 1.466627, 1.488333, 1.378961, 1.447796, 1.473183, 1.520201, 1.602792, 2.014575, 2.067339, 2.188707, 2.027302, 2.429539,1.028719, 1.279759, 1.679669, 1.325612, 1.383642, 1.224009, 1.302193, 1.31746, 1.484099, 1.524416, 1.761382, 1.772694, 1.834013, 1.634564, 1.864009,1.05338, 1.291998, 1.780799, 1.53469, 1.508208, 1.423877, 1.502388, 1.494485, 1.713654, 1.68728, 1.860128, 1.868693, 1.972161, 1.779008, 1.937103,1.016598, 1.146411, 1.550913, 1.221073, 1.384723, 1.259782, 1.295448, 1.285259, 1.513828, 1.45497, 1.698811, 1.797322, 1.909662, 1.697659, 2.00526,0.98479, 1.064808, 1.445049, 1.207857, 1.408207, 1.301039, 1.337319, 1.377311, 1.543546, 1.482169, 1.686259, 1.731081, 1.875659, 1.69759, 1.918681,1.018116, 1.122107, 1.378701, 1.119491, 1.247108, 1.208145, 1.221237, 1.237012, 1.396338, 1.436302, 1.515952, 1.624004, 1.731065, 1.566753, 1.801789,1.074584, 1.179812, 1.33036, 1.255602, 1.424249, 1.348051, 1.300193, 1.316988, 1.50886, 1.588778, 1.652425, 1.795979, 1.860382, 1.644097, 1.814566,1.093202, 1.149968, 1.23634, 1.196765, 1.2751, 1.16824, 1.127383, 1.146783, 1.33502, 1.376268, 1.470151, 1.597809, 1.607014, 1.454407, 1.605206,1.08675, 1.108111, 1.160759, 1.132642, 1.156326, 1.112726, 1.073811, 1.092291, 1.19549, 1.211401, 1.360036, 1.462551, 1.470976, 1.385019, 1.444344,1.088082, 1.089654, 1.191841, 1.139341, 1.046228, 0.998066, 0.9406, 0.931273, 1.016611, 1.027317, 1.097351, 1.118768, 1.111485, 1.054133, 1.075394
26,1.073956, 1.268751, 1.750029, 1.432092, 1.482475, 1.417653, 1.466385, 1.490403, 1.538089, 1.63464, 2.111621, 2.106849, 2.211222, 1.953852, 2.374688,0.989584, 1.256133, 1.68544, 1.294394, 1.401336, 1.27948, 1.341059, 1.355241, 1.567015, 1.622471, 1.833042, 1.793666, 1.825554, 1.602865, 1.853754,1.013307, 1.268143, 1.786909, 1.49854, 1.52748, 1.488393, 1.547212, 1.537324, 1.809378, 1.795792, 1.990935, 1.944651, 2.018975, 1.780861, 1.966592,0.977925, 1.10745, 1.531624, 1.173456, 1.380244, 1.296044, 1.332737, 1.32075, 1.596748, 1.541454, 1.809951, 1.914908, 2.001537, 1.739885, 2.08425,0.971965, 1.060148, 1.470822, 1.1802, 1.427165, 1.360905, 1.398852, 1.439045, 1.655359, 1.59657, 1.762417, 1.809267, 1.928518, 1.706734, 1.956344,1.004858, 1.117197, 1.40329, 1.093859, 1.263899, 1.211014, 1.224135, 1.238538, 1.435013, 1.482614, 1.561438, 1.672731, 1.76952, 1.561147, 1.820778,1.06059, 1.177461, 1.357326, 1.229787, 1.446879, 1.331492, 1.284222, 1.29933, 1.527981, 1.61603, 1.687302, 1.833884, 1.882881, 1.66398, 1.862525,1.051615, 1.147489, 1.261196, 1.171971, 1.295147, 1.153701, 1.113353, 1.131224, 1.351721, 1.384696, 1.443899, 1.569276, 1.564386, 1.415827, 1.584762,1.045407, 1.105721, 1.184097, 1.109178, 1.174511, 1.098885, 1.060454, 1.077476, 1.210447, 1.225531, 1.271877, 1.367746, 1.363485, 1.283809, 1.357763,1.04669, 1.087308, 1.215806, 1.13099, 1.077207, 0.999123, 0.941596, 0.9312, 1.043404, 1.053511, 1.040253, 1.060557, 1.057252, 1.0027, 1.037417
28,1.103537, 1.299476, 1.827113, 1.536496, 1.590555, 1.478074, 1.528795, 1.54366, 1.624572, 1.754037, 2.231912, 2.215021, 2.344118, 2.066768, 2.498902,1.016839, 1.27532, 1.744311, 1.376628, 1.490367, 1.322356, 1.385919, 1.391403, 1.640655, 1.727915, 1.922925, 1.871611, 1.920756, 1.674073, 1.926066,1.041215, 1.287515, 1.849332, 1.593753, 1.624534, 1.53828, 1.598982, 1.57836, 1.894426, 1.912514, 2.102083, 2.042293, 2.138011, 1.872012, 2.056531,1.004858, 1.135255, 1.600475, 1.260094, 1.482145, 1.35244, 1.381944, 1.366968, 1.683935, 1.677836, 1.953123, 2.055387, 2.149893, 1.868847, 2.22713,0.998735, 1.096334, 1.550468, 1.282457, 1.550822, 1.437078, 1.467818, 1.489875, 1.749064, 1.741127, 1.905441, 1.945688, 2.069791, 1.831762, 2.088774,1.004858, 1.124361, 1.439629, 1.075932, 1.243188, 1.157547, 1.162695, 1.142475, 1.350927, 1.427969, 1.490935, 1.588709, 1.677283, 1.479772, 1.716916,1.06059, 1.185012, 1.392477, 1.209635, 1.42317, 1.254736, 1.202543, 1.181629, 1.418138, 1.53449, 1.588372, 1.717178, 1.759539, 1.554978, 1.731493,1.051615, 1.154853, 1.293862, 1.152771, 1.273929, 1.087198, 1.042547, 1.028755, 1.254554, 1.313201, 1.375353, 1.486826, 1.479237, 1.338763, 1.490735,1.045407, 1.114373, 1.216464, 1.09253, 1.156882, 1.036985, 0.994396, 0.981242, 1.124998, 1.1575, 1.206537, 1.29058, 1.283992, 1.208962, 1.271978,1.04669, 1.095815, 1.249038, 1.114016, 1.06104, 0.942845, 0.882947, 0.848035, 0.969749, 0.995031, 0.986817, 1.000726, 0.995617, 0.944244, 0.976937
30,1.103537, 1.366025, 1.876896, 1.503856, 1.590891, 1.480212, 1.551937, 1.577431, 1.661577, 1.717319, 2.185187, 2.168648, 2.205693, 1.944718, 2.199168,1.016839, 1.330512, 1.778315, 1.337215, 1.47144, 1.290749, 1.371288, 1.385856, 1.573757, 1.614452, 1.796657, 1.716889, 1.693372, 1.47589, 1.588166,1.041215, 1.314017, 1.844369, 1.445656, 1.497747, 1.40522, 1.480637, 1.48545, 1.676514, 1.682975, 1.870042, 1.783792, 1.794691, 1.571404, 1.614575,1.004858, 1.184386, 1.631674, 1.192891, 1.426118, 1.289386, 1.335526, 1.342667, 1.516479, 1.510063, 1.777066, 1.836083, 1.845736, 1.569717, 1.749596,0.998735, 1.143777, 1.58069, 1.214059, 1.500294, 1.396386, 1.445756, 1.49149, 1.605376, 1.597117, 1.766976, 1.771467, 1.80687, 1.564459, 1.696233,1.004858, 1.173019, 1.467691, 1.027389, 1.213119, 1.134528, 1.155156, 1.142603, 1.252944, 1.300769, 1.372997, 1.436411, 1.454055, 1.255059, 1.384584,1.06059, 1.236295, 1.41962, 1.096381, 1.318203, 1.167317, 1.134056, 1.121734, 1.278653, 1.358877, 1.421988, 1.509326, 1.482883, 1.282115, 1.398518,1.051615, 1.20483, 1.31908, 1.044843, 1.179974, 1.011457, 0.983177, 0.976614, 1.131166, 1.162918, 1.231291, 1.306868, 1.246665, 1.103852, 1.204072,1.045407, 1.1626, 1.240175, 0.990242, 1.071558, 0.964739, 0.937767, 0.931507, 1.014353, 1.019874, 1.074717, 1.128658, 1.076665, 0.991804, 1.022203,1.04669, 1.143241, 1.273389, 1.009719, 0.994112, 0.897756, 0.852213, 0.823951, 0.8949, 0.897305, 0.899638, 0.895717, 0.864173, 0.80184, 0.812671
