,2_y2006,2_y2007,2_y2008,2_y2009,2_y2010,2_y2011,2_y2012,2_y2013,2_y2014,2_y2015,2_y2016,2_y2017,2_y2018,2_y2019,2_y2020,3_y2006,3_y2007,3_y2008,3_y2009,3_y2010,3_y2011,3_y2012,3_y2013,3_y2014,3_y2015,3_y2016,3_y2017,3_y2018,3_y2019,3_y2020,4_y2006,4_y2007,4_y2008,4_y2009,4_y2010,4_y2011,4_y2012,4_y2013,4_y2014,4_y2015,4_y2016,4_y2017,4_y2018,4_y2019,4_y2020,5_y2006,5_y2007,5_y2008,5_y2009,5_y2010,5_y2011,5_y2012,5_y2013,5_y2014,5_y2015,5_y2016,5_y2017,5_y2018,5_y2019,5_y2020,6_y2006,6_y2007,6_y2008,6_y2009,6_y2010,6_y2011,6_y2012,6_y2013,6_y2014,6_y2015,6_y2016,6_y2017,6_y2018,6_y2019,6_y2020,7_y2006,7_y2007,7_y2008,7_y2009,7_y2010,7_y2011,7_y2012,7_y2013,7_y2014,7_y2015,7_y2016,7_y2017,7_y2018,7_y2019,7_y2020,8_y2006,8_y2007,8_y2008,8_y2009,8_y2010,8_y2011,8_y2012,8_y2013,8_y2014,8_y2015,8_y2016,8_y2017,8_y2018,8_y2019,8_y2020,9_y2006,9_y2007,9_y2008,9_y2009,9_y2010,9_y2011,9_y2012,9_y2013,9_y2014,9_y2015,9_y2016,9_y2017,9_y2018,9_y2019,9_y2020,10_y2006,10_y2007,10_y2008,10_y2009,10_y2010,10_y2011,10_y2012,10_y2013,10_y2014,10_y2015,10_y2016,10_y2017,10_y2018,10_y2019,10_y2020,11_y2006,11_y2007,11_y2008,11_y2009,11_y2010,11_y2011,11_y2012,11_y2013,11_y2014,11_y2015,11_y2016,11_y2017,11_y2018,11_y2019,11_y2020
12,1.080375, 1.13762, 1.525695, 1.524512, 1.773759, 1.842715, 1.970279, 2.009739, 1.984735, 2.177251, 2.468671, 2.388148, 2.39201, 2.414483, 2.573165,1.024411, 1.085015, 1.400594, 1.407329, 1.584015, 1.59122, 1.655669, 1.760782, 1.792291, 1.929842, 2.127745, 2.010301, 2.013552, 2.013372, 2.118007,1.020243, 1.066836, 1.389993, 1.372935, 1.472359, 1.554689, 1.60323, 1.66113, 1.653363, 1.719999, 1.860935, 1.746747, 1.746747, 1.759667, 1.744589,0.973197, 0.95433, 1.204584, 1.098828, 1.284886, 1.297933, 1.338458, 1.352456, 1.370125, 1.367088, 1.513973, 1.484909, 1.484909, 1.484909, 1.53982,0.973197, 0.952674, 1.202493, 1.148831, 1.320545, 1.320545, 1.361775, 1.418661, 1.434922, 1.425532, 1.509871, 1.480885, 1.480885, 1.480885, 1.480885,1, 1.017373, 1.179113, 1.124002, 1.185497, 1.185497, 1.202232, 1.202232, 1.202232, 1.202232, 1.212666, 1.212666, 1.212666, 1.212666, 1.212666,1, 1.023986, 1.089157, 1.093815, 1.153659, 1.153659, 1.153659, 1.153659, 1.153659, 1.153659, 1.153659, 1.153659, 1.153659, 1.153659, 1.153659,1, 1, 1.044879, 1.036542, 1.058029, 1.058029, 1.058029, 1.058029, 1.058029, 1.058029, 1.058029, 1.058029, 1.058029, 1.058029, 1.058029,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
14,1.086173, 1.199519, 1.708435, 1.620177, 1.631369, 1.685669, 1.791031, 1.690677, 1.637711, 1.801884, 2.063226, 2.021795, 2.009897, 2.013151, 2.222296,1.011837, 1.175921, 1.612039, 1.537302, 1.497437, 1.465369, 1.555975, 1.531372, 1.528965, 1.66518, 1.841147, 1.758225, 1.747878, 1.734258, 1.889728,1.007719, 1.160016, 1.605092, 1.540331, 1.420866, 1.466505, 1.543291, 1.530232, 1.493949, 1.554158, 1.639562, 1.540362, 1.531297, 1.537794, 1.579223,0.961251, 1.027614, 1.377494, 1.207679, 1.309076, 1.292568, 1.358747, 1.343721, 1.335241, 1.332282, 1.426471, 1.399086, 1.399086, 1.394706, 1.498079,0.961251, 0.989158, 1.325945, 1.217498, 1.30525, 1.308798, 1.375808, 1.412391, 1.40126, 1.392091, 1.442544, 1.414851, 1.414851, 1.410421, 1.447838,0.987725, 1.04425, 1.259856, 1.154256, 1.178198, 1.197108, 1.237525, 1.237525, 1.237525, 1.237525, 1.197812, 1.197812, 1.197812, 1.197812, 1.229589,1.005366, 1.06981, 1.184525, 1.220093, 1.268119, 1.286937, 1.286231, 1.286231, 1.286231, 1.286231, 1.234244, 1.234244, 1.234244, 1.234244, 1.266987,1.000256, 1.03944, 1.086089, 1.105049, 1.104781, 1.104781, 1.104781, 1.104781, 1.104781, 1.104781, 1.05117, 1.05117, 1.05117, 1.05117, 1.079057,1, 1.012402, 1.012402, 1.038361, 1.006862, 1.006862, 1.006862, 1.006862, 1.006862, 1.006862, 1.006862, 1.006862, 1.006862, 1.006862, 1.006862,1, 1, 1, 1.018537, 1.018537, 1.018537, 1.018537, 1.018537, 1.018537, 1.018537, 1.018537, 1.018537, 1.018537, 1.018537, 1.018537
16,1.055721, 1.144984, 1.511335, 1.56226, 1.63254, 1.680343, 1.803813, 1.702743, 1.636442, 1.693505, 2.063814, 2.022373, 2.038376, 2.097805, 2.269774,0.983471, 1.159388, 1.488668, 1.448323, 1.464122, 1.463522, 1.591948, 1.566775, 1.585035, 1.621065, 1.867627, 1.783514, 1.797628, 1.832655, 1.957302,0.979466, 1.146554, 1.485946, 1.516442, 1.500316, 1.562139, 1.684062, 1.65384, 1.677531, 1.665178, 1.830446, 1.744851, 1.758659, 1.814674, 1.832273,0.934302, 1.02084, 1.281707, 1.194975, 1.38928, 1.383835, 1.490195, 1.45962, 1.506915, 1.434681, 1.600606, 1.592841, 1.592841, 1.631508, 1.723008,0.934302, 0.978802, 1.228926, 1.199988, 1.379813, 1.395743, 1.502395, 1.527591, 1.574596, 1.506874, 1.627049, 1.595814, 1.595814, 1.636989, 1.699608,0.960034, 1.025186, 1.165356, 1.135396, 1.243029, 1.278277, 1.353129, 1.353129, 1.405845, 1.410123, 1.452635, 1.452635, 1.452635, 1.494795, 1.551975,1.010248, 1.085819, 1.132751, 1.240769, 1.383172, 1.420701, 1.453979, 1.453979, 1.504459, 1.509112, 1.541231, 1.541231, 1.541231, 1.540101, 1.599013,1.013209, 1.056733, 1.034196, 1.118991, 1.199883, 1.214418, 1.243546, 1.243546, 1.28672, 1.2907, 1.307032, 1.307032, 1.307032, 1.307032, 1.357029,1.01295, 1.024051, 0.959165, 1.046157, 1.088017, 1.088017, 1.114113, 1.114113, 1.114113, 1.114113, 1.185751, 1.185751, 1.185751, 1.185751, 1.199293,1, 1, 0.978007, 1.059317, 1.059317, 1.059317, 1.059317, 1.059317, 1.059317, 1.059317, 1.059721, 1.059721, 1.059721, 1.059721, 1.059721
18,1.113182, 1.223871, 1.626358, 1.625751, 1.768524, 1.766295, 1.912769, 1.947917, 1.923591, 1.920677, 2.340659, 2.353115, 2.385775, 2.441904, 2.663691,1.014325, 1.212166, 1.611462, 1.516112, 1.630859, 1.581821, 1.735771, 1.781225, 1.824702, 1.800569, 2.074433, 2.032359, 2.060567, 1.999872, 2.162137,1.032776, 1.225547, 1.675183, 1.653212, 1.740444, 1.758394, 1.913681, 1.909106, 1.960865, 1.877993, 2.06438, 2.018858, 2.046879, 2.010685, 2.060205,0.996713, 1.103971, 1.461888, 1.31804, 1.60645, 1.552677, 1.687932, 1.679486, 1.755764, 1.612832, 1.79936, 1.837049, 1.837049, 1.791314, 1.919752,0.996713, 1.05851, 1.413338, 1.352817, 1.675165, 1.644227, 1.786715, 1.845453, 1.85839, 1.715935, 1.843233, 1.854712, 1.854712, 1.818753, 1.961626,0.996713, 1.078957, 1.304305, 1.245685, 1.468649, 1.448456, 1.547871, 1.572387, 1.599018, 1.547494, 1.585928, 1.585928, 1.585928, 1.560065, 1.691563,1.048846, 1.141736, 1.266664, 1.360064, 1.632751, 1.608385, 1.66173, 1.688049, 1.709633, 1.654628, 1.681133, 1.681133, 1.681133, 1.614728, 1.720708,1.05192, 1.097106, 1.141842, 1.211078, 1.35464, 1.314912, 1.359269, 1.380798, 1.428737, 1.38277, 1.393048, 1.393048, 1.393048, 1.339004, 1.426886,1.051651, 1.063176, 1.078126, 1.152694, 1.250527, 1.229239, 1.270705, 1.290831, 1.290831, 1.245448, 1.318697, 1.318697, 1.318697, 1.318697, 1.340849,1.038206, 1.038206, 1.099305, 1.151457, 1.169283, 1.149378, 1.16032, 1.16032, 1.16032, 1.119526, 1.119953, 1.119953, 1.119953, 1.119953, 1.119953
20,1.120187, 1.226626, 1.725622, 1.646113, 1.777678, 1.714225, 1.821116, 1.879537, 1.839126, 1.857715, 2.300288, 2.396735, 2.411766, 2.468366, 2.704478,1.020709, 1.214898, 1.709821, 1.547454, 1.651836, 1.546928, 1.665236, 1.708843, 1.767404, 1.764327, 2.065317, 2.097104, 2.099637, 2.040285, 2.140074,1.04518, 1.235285, 1.825727, 1.733232, 1.81258, 1.768132, 1.887719, 1.883205, 1.952882, 1.892118, 2.113307, 2.141959, 2.171688, 2.135895, 2.097845,1.008683, 1.117231, 1.599687, 1.387405, 1.680748, 1.568477, 1.656508, 1.648221, 1.755684, 1.631531, 1.849456, 1.956948, 1.956948, 1.910563, 2.031996,1.008683, 1.071223, 1.538642, 1.397613, 1.711634, 1.622099, 1.712428, 1.768723, 1.814826, 1.695215, 1.820732, 1.898782, 1.898782, 1.864247, 2.006427,1.008683, 1.091915, 1.419937, 1.294014, 1.508875, 1.436821, 1.491671, 1.515297, 1.570121, 1.541898, 1.579983, 1.63138, 1.63138, 1.606738, 1.759536,1.061441, 1.155445, 1.378959, 1.46067, 1.734278, 1.635218, 1.641296, 1.667291, 1.687291, 1.657046, 1.683368, 1.738128, 1.738128, 1.671515, 1.798974,1.064553, 1.110281, 1.243073, 1.300665, 1.429685, 1.339907, 1.345626, 1.366939, 1.413291, 1.371579, 1.391564, 1.436831, 1.436831, 1.382779, 1.488221,1.058269, 1.069866, 1.167078, 1.230971, 1.31235, 1.301272, 1.306827, 1.327525, 1.352645, 1.308676, 1.395461, 1.446273, 1.446273, 1.448043, 1.472537,1.050674, 1.050674, 1.196764, 1.253538, 1.250927, 1.229633, 1.205957, 1.205957, 1.228777, 1.185576, 1.194431, 1.194431, 1.194431, 1.195892, 1.195892
22,1.131152, 1.258267, 1.770135, 1.663583, 1.849225, 1.786072, 1.829758, 1.901421, 1.841979, 1.915146, 2.484756, 2.522403, 2.586697, 2.628919, 2.892852,1.038533, 1.255711, 1.76726, 1.575768, 1.69798, 1.563075, 1.622599, 1.67652, 1.751484, 1.786311, 2.191005, 2.167553, 2.200467, 2.151867, 2.253224,1.063432, 1.276779, 1.887051, 1.837334, 1.939628, 1.865431, 1.920561, 1.92912, 2.041063, 2.020394, 2.364444, 2.334912, 2.400368, 2.375824, 2.332402,1.026296, 1.151027, 1.669734, 1.485253, 1.816309, 1.693966, 1.725224, 1.728377, 1.878402, 1.783384, 2.118223, 2.183735, 2.21422, 2.159808, 2.300114,1.026296, 1.103629, 1.606016, 1.496178, 1.881066, 1.781598, 1.813719, 1.873344, 1.961155, 1.871583, 2.106247, 2.140085, 2.164368, 2.123106, 2.288041,1.026296, 1.124946, 1.482118, 1.341327, 1.605632, 1.52804, 1.529787, 1.554016, 1.642895, 1.648315, 1.769768, 1.864935, 1.878287, 1.842512, 2.020397,1.079977, 1.190404, 1.439349, 1.514082, 1.845489, 1.739032, 1.683235, 1.709895, 1.765497, 1.771409, 1.885561, 1.986954, 1.986954, 1.903156, 2.063416,1.083143, 1.143872, 1.297508, 1.399853, 1.566247, 1.467013, 1.420725, 1.443227, 1.522426, 1.509501, 1.604702, 1.690992, 1.690992, 1.620865, 1.757356,1.07675, 1.102235, 1.218188, 1.324849, 1.420357, 1.397306, 1.353215, 1.374648, 1.40066, 1.384486, 1.546867, 1.636176, 1.636176, 1.631621, 1.671482,1.069021, 1.08246, 1.249173, 1.349137, 1.35388, 1.320381, 1.248767, 1.248767, 1.272397, 1.254257, 1.324025, 1.327723, 1.327723, 1.333639, 1.343494
24,1.129293, 1.247056, 1.726178, 1.622272, 1.766744, 1.714733, 1.779966, 1.844837, 1.758183, 1.850464, 2.156161, 2.188829, 2.263715, 2.261559, 2.386396,1.036823, 1.254342, 1.736972, 1.548761, 1.662497, 1.537877, 1.617604, 1.666982, 1.755733, 1.797388, 1.97992, 1.958731, 2.00539, 1.917792, 1.925642,1.061682, 1.266341, 1.841557, 1.793039, 1.892866, 1.833369, 1.912575, 1.956583, 2.08154, 2.049279, 2.215198, 2.187531, 2.267985, 2.178912, 2.077482,1.024608, 1.123645, 1.603825, 1.426626, 1.744613, 1.638637, 1.691, 1.729909, 1.888885, 1.783606, 1.956787, 2.017307, 2.062869, 1.967567, 2.035037,1.024608, 1.077375, 1.542623, 1.437123, 1.806817, 1.723409, 1.777743, 1.87501, 1.951079, 1.850543, 1.923612, 1.954517, 1.993509, 1.91215, 1.965141,1.024608, 1.098185, 1.423614, 1.288382, 1.54225, 1.478128, 1.499436, 1.540514, 1.614605, 1.609992, 1.596679, 1.682537, 1.708998, 1.634148, 1.708822,1.078201, 1.151206, 1.369589, 1.4407, 1.756045, 1.666484, 1.613015, 1.657205, 1.726905, 1.722059, 1.693123, 1.784168, 1.784168, 1.708922, 1.76691,1.081362, 1.106209, 1.254788, 1.353765, 1.514681, 1.428775, 1.383691, 1.421597, 1.515857, 1.49483, 1.467815, 1.546744, 1.546744, 1.482598, 1.532906,1.074979, 1.065942, 1.178078, 1.281227, 1.373589, 1.360881, 1.31794, 1.354046, 1.36211, 1.339074, 1.343656, 1.421233, 1.421233, 1.417277, 1.419091,1.067263, 1.039393, 1.199473, 1.295458, 1.309901, 1.28655, 1.21677, 1.21677, 1.220836, 1.196899, 1.134716, 1.137885, 1.137885, 1.142956, 1.125383
26,1.129293, 1.267124, 1.673893, 1.438761, 1.382785, 1.404805, 1.458247, 1.55736, 1.529082, 1.590514, 2.038308, 2.065062, 2.122733, 2.111033, 2.227561,1.036823, 1.257391, 1.615805, 1.317658, 1.306042, 1.264389, 1.32994, 1.412222, 1.52599, 1.557993, 1.746222, 1.727532, 1.757935, 1.673474, 1.680324,1.061682, 1.26942, 1.713095, 1.465376, 1.367527, 1.361881, 1.420718, 1.497612, 1.595992, 1.561952, 1.717942, 1.696486, 1.763858, 1.68685, 1.608327,1.024608, 1.126379, 1.491947, 1.16592, 1.255555, 1.21253, 1.251277, 1.319001, 1.442687, 1.354208, 1.577467, 1.626255, 1.667691, 1.583386, 1.637684,1.024608, 1.079996, 1.435015, 1.174501, 1.300326, 1.275262, 1.315468, 1.386665, 1.4454, 1.362804, 1.528475, 1.553029, 1.604367, 1.531866, 1.574318,1.024608, 1.100857, 1.324308, 1.052941, 1.109922, 1.093762, 1.109529, 1.139287, 1.209839, 1.209764, 1.294498, 1.364106, 1.403364, 1.335778, 1.396817,1.078201, 1.154007, 1.274052, 1.177424, 1.263786, 1.233138, 1.193573, 1.225585, 1.325277, 1.325261, 1.405881, 1.48148, 1.500519, 1.430678, 1.479223,1.081362, 1.108899, 1.167257, 1.106374, 1.143035, 1.108602, 1.073622, 1.107087, 1.224992, 1.211614, 1.263205, 1.331131, 1.331131, 1.270104, 1.313201,1.074979, 1.068535, 1.095898, 1.047093, 1.036563, 1.055922, 1.022603, 1.054478, 1.096956, 1.072221, 1.142347, 1.208302, 1.208302, 1.199439, 1.200974,1.067263, 1.041918, 1.115797, 1.05872, 0.940639, 0.949914, 0.898393, 0.901694, 0.93558, 0.911978, 0.918001, 0.920565, 0.920565, 0.920447, 0.906295
28,1.131152, 1.283395, 1.731597, 1.460893, 1.468414, 1.47246, 1.523081, 1.606863, 1.667429, 1.744632, 2.234298, 2.177204, 2.238006, 2.225671, 2.426171,1.038533, 1.273544, 1.671513, 1.337934, 1.383887, 1.317071, 1.380462, 1.448084, 1.619983, 1.663697, 1.863431, 1.778718, 1.81002, 1.723056, 1.787306,1.063432, 1.285727, 1.772154, 1.478596, 1.439949, 1.409722, 1.465435, 1.526007, 1.683664, 1.657456, 1.821744, 1.735788, 1.804721, 1.72593, 1.699995,1.026296, 1.129323, 1.527796, 1.188953, 1.336112, 1.26848, 1.304395, 1.35831, 1.499741, 1.441497, 1.678007, 1.669128, 1.711658, 1.625131, 1.736429,1.026296, 1.082821, 1.469496, 1.197703, 1.383748, 1.334102, 1.371304, 1.427984, 1.502553, 1.442145, 1.616363, 1.58463, 1.637013, 1.563038, 1.659462,1.026296, 1.103736, 1.356128, 1.111381, 1.24111, 1.202334, 1.215361, 1.232816, 1.32155, 1.345212, 1.438452, 1.468047, 1.510297, 1.437561, 1.552949,1.079977, 1.157028, 1.304669, 1.179647, 1.341374, 1.264846, 1.21994, 1.237462, 1.378941, 1.4037, 1.488083, 1.518699, 1.538216, 1.46662, 1.566518,1.083143, 1.124338, 1.208785, 1.120959, 1.197261, 1.122159, 1.082914, 1.10312, 1.257835, 1.253582, 1.323192, 1.350416, 1.350416, 1.288506, 1.376271,1.07675, 1.083411, 1.134887, 1.060895, 1.085737, 1.068833, 1.031453, 1.0507, 1.126365, 1.103406, 1.190172, 1.214659, 1.214659, 1.20575, 1.247206,1.069021, 1.056425, 1.155496, 1.07268, 0.987429, 0.963642, 0.908158, 0.900436, 0.962773, 0.940562, 0.958534, 0.961211, 0.961211, 0.961088, 0.977595
30,1.123553, 1.273793, 1.756978, 1.482306, 1.546079, 1.528051, 1.580581, 1.661423, 1.758959, 1.925133, 2.453094, 2.39041, 2.427917, 2.425663, 2.742044,1.031554, 1.256577, 1.686035, 1.349558, 1.44851, 1.358087, 1.423454, 1.487714, 1.666486, 1.79025, 1.99512, 1.90442, 1.914865, 1.831265, 1.969861,1.056288, 1.268597, 1.787554, 1.491447, 1.507196, 1.492673, 1.551664, 1.609884, 1.792287, 1.845618, 2.018381, 1.923148, 1.975717, 1.889458, 1.929944,1.0194, 1.10784, 1.532166, 1.192354, 1.390424, 1.335353, 1.373159, 1.424682, 1.587263, 1.595856, 1.848378, 1.838597, 1.874025, 1.77929, 1.971513,1.0194, 1.067026, 1.480362, 1.210303, 1.451, 1.415163, 1.454625, 1.509203, 1.602387, 1.608773, 1.803122, 1.767724, 1.815101, 1.73308, 1.908094,1.0194, 1.087635, 1.366156, 1.044586, 1.196603, 1.17266, 1.185367, 1.197989, 1.295842, 1.37977, 1.47541, 1.505766, 1.53972, 1.465566, 1.6418,1.07272, 1.142875, 1.317458, 1.111397, 1.296359, 1.220162, 1.176843, 1.189374, 1.337347, 1.424035, 1.509638, 1.540697, 1.551046, 1.478853, 1.638047,1.081362, 1.13234, 1.244544, 1.076792, 1.179746, 1.079087, 1.041348, 1.056895, 1.207529, 1.258852, 1.328758, 1.356096, 1.347884, 1.286089, 1.424532,1.074979, 1.091126, 1.168466, 1.019103, 1.069865, 1.02782, 0.991874, 1.006683, 1.081331, 1.108056, 1.195188, 1.219778, 1.212391, 1.203498, 1.290952,1.067263, 1.063944, 1.189679, 1.030414, 0.972987, 0.926659, 0.873304, 0.862708, 0.924272, 0.944522, 0.969319, 0.972026, 0.96614, 0.966016, 1.018978
